symbol,chg_corr,chg_t,lvl_corr,lvl_coint_p,n,rank_chg,rank_lvl_coint
HRB,0.19040887790799083,1.7776484956023548,-0.5554341724108739,0.22693578890243932,86,49,479.0
SNDX,0.1890980194399931,1.7649549099906219,0.7034229206939681,0.12082596873915402,86,50,252.0
BSX,0.18520631360437548,1.7273272516148248,-0.4415316249805246,0.3173402472829669,86,51,664.0
C,0.18519853213396373,1.7272521000679713,0.6863114714359996,0.1482870819832781,86,52,314.0
PANW,0.17867832909838732,1.6643981913065395,-0.17430607706394324,0.510416123988396,86,53,1017.0
LMND,0.17569301301293616,1.6356963126131137,0.40788254049608813,0.4383239495847891,86,54,885.0
BAC,0.17564065749069113,1.6351933663575609,0.664751822259304,0.12548956041887643,86,55,266.0
EBS,0.17554371488027884,1.6342621380519577,0.3303650304986783,0.7186871645679136,86,56,1292.0
SUZ,0.1745810805507795,1.6250177534596437,-0.10259707505703812,0.5261169388064051,86,57,1043.0
GS,0.1730809783632568,1.6106215182007266,-0.3264707174799534,0.3857122882918876,86,58,799.0
LLY,0.17190466778502891,1.5993407469787766,-0.1377919911119539,0.5465880651879105,86,59,1088.0
DESP,0.1716927727220587,1.597309432757523,0.4831218077185373,0.42147586616250166,86,60,859.0
VERV,0.17124191212786563,1.5929880552301694,0.5499801625155819,0.283683975994751,86,61,600.0
QURE,0.1711038715101878,1.5916651793430336,0.19617872063440445,0.5443559603418473,86,62,1084.0
VRRM,0.17090225510467955,1.5897332151276666,0.41305581445734724,0.4697348431545184,86,63,944.0
BDTX,0.17034481715904745,1.5843927048659454,0.10646722504783378,0.5557082715889632,86,64,1109.0
CAG,0.16951970044480433,1.5764905835482077,-0.6948175701444841,0.0748697522402952,86,65,142.0
PFG,0.1661660615403731,1.5444078004168877,0.29216318021937676,0.643363070025815,86,66,1277.0
GDRX,0.1650771735970469,1.5340028035830546,0.5302644303720516,0.20398684113319787,86,67,429.0
KEYS,0.16505721646019503,1.5338121547593755,-0.1846843027358681,0.475594310363529,86,68,959.0
ABNB,0.16495338750120664,1.5328203168265224,0.8180992880140905,0.052405475111069875,86,69,104.0
SJM,0.16277223541075067,1.5119966648062202,-0.5121844853217467,0.17858040008230025,86,70,371.0
FTI,0.1609834211217622,1.4949357069631564,0.272022009031317,0.5468668509943434,86,71,1089.0
ODFL,0.16036790221981093,1.489068653856154,-0.2794802972955577,0.4490064932066041,86,72,913.0
MRK,0.1594127128859508,1.4799674300755887,0.7308276066950463,0.23841749325356498,86,73,516.0
CORZ,0.15933951214313927,1.4792701359297888,-0.11117557630285589,0.5406119723548889,86,74,1073.0
MXL,0.15910140016271238,1.4770021067688233,0.848386780591583,0.16073201131039055,86,75,333.0
CRWD,0.15901682480115098,1.4761965856619068,0.6354035411330432,0.31754979985220755,86,76,665.0
TVTX,0.15852805942295828,1.4715420901210294,-0.3699987642363605,0.41282980606587055,86,77,844.0
SLM,0.15768227627220333,1.4634903462347202,0.2982305685124143,0.6074107080010223,86,78,1258.0
PINS,0.15493183497829446,1.4373292398364068,0.7850649967760764,0.10260617474722739,86,79,203.0
SQ,0.15477216734307464,1.4358116028937262,0.2051074507131139,0.6008989344385485,86,80,1252.5
XYZ,0.15477216734307464,1.4358116028937262,0.2051074507131139,0.6008989344385485,86,80,1252.5
INDI,0.15431902855727236,1.431505157216591,0.7504505480017715,0.1389502145191467,86,82,299.0
BRZE,0.1517585933548046,1.4071891262738594,0.06950332057416546,0.5676328606311841,86,83,1151.0
SNV,0.15076016150093074,1.3977150717747737,-0.16218502343448887,0.5343997025790885,86,84,1059.0
MAR,0.1506609747241032,1.3967741344662339,0.5258063456817895,0.5699246277219168,86,85,1160.0
PATH,0.1506371105375649,1.3965477528342063,0.14200364701879786,0.5687058237456386,86,86,1154.0
PFE,0.1505557679027159,1.3957761350565474,-0.08513057853724917,0.5574134449208853,86,87,1118.0
FAST,0.14870193572892818,1.3781984769165936,-0.3751390745640761,0.35278076419005444,86,88,731.0
IMVT,0.14814692752762731,1.372938902085465,-0.2952084182617918,0.4393380471843101,86,89,886.0
PWSC,0.14728455212184458,1.3647691694730444,-0.3189879054393036,0.365960743225749,86,90,764.0
FBP,0.14616542266315014,1.3541718118100796,-0.2917892002712312,0.47631479575929364,86,91,961.0
ROIV,0.14575504393060437,1.3502871515874126,-0.4641736723794933,0.3017966430792739,86,92,629.0
RDFN,0.1454730198741223,1.3476179144688607,-0.5385493717868483,0.2674059595281082,86,93,570.0
TMUS,0.14490750730108837,1.342266590216771,-0.7393530116704262,0.04050580448303116,86,94,75.0
WBS,0.1447778343930903,1.341039712866891,0.02360435813750665,0.5812479405404706,86,95,1214.0
NEXT,0.14331814079904995,1.327233931626018,0.8239985614391722,0.044460292326451,86,96,85.0
XPO,0.14326838221127902,1.3267634713608443,-0.35676959237979955,0.36712807136059933,86,97,767.0
CFLT,0.14116405228647003,1.3068766892681918,0.7503926839040246,0.05660919269462773,86,98,111.0
IREN,0.14097654757039393,1.3051055740765056,0.7319189083506674,0.06917728728226792,86,99,131.0
RF,0.14009428538757765,1.2967739011398518,-0.3419847591100629,0.4365000675266861,86,100,883.0
NVO,0.14001719188590458,1.2960460160318577,0.45523411962911725,0.30424292835024214,86,101,633.0
FHN,0.13903953001650224,1.2868174158799022,0.24803865498633204,0.5368015064809984,86,102,1066.0
HBAN,0.13838682438546673,1.2806583648176022,-0.2381982973191074,0.48474202144904394,86,103,976.0
RPAY,0.1354311034034322,1.2527888016293895,0.7215503808451559,0.4027180193515181,86,104,825.0
ALK,0.13529711219341464,1.2515262087886327,0.2208786162609939,0.6663662820497261,86,105,1284.0
RLAY,0.13514272591215246,1.2500715208762814,0.29480746370288596,0.45226326763130764,86,106,915.0
ANNX,0.1350978460121716,1.2496486623131269,-0.40649263536780195,0.2914867074574673,86,107,615.0
DKNG,0.1341452574671016,1.2406752133511618,0.326046834700672,0.5699233627661122,86,108,1159.0
MPLX,0.13397842079259129,1.2391039617046518,-0.1421773727498173,0.5204850004964846,86,109,1037.0
PCOR,0.13294220616588337,1.2293473895272966,0.7686133474217206,0.041447700980800264,86,110,78.0
CADE,0.1312640335786756,1.2135550939655717,-0.1891385644518935,0.5165914172080976,86,111,1031.0
DRH,0.13049210558134408,1.206294506934769,-0.13681140769436242,0.5062975723105682,86,112,1009.0
FITB,0.13030909267371996,1.2045734551038862,-0.4537909135640586,0.3525781240154181,86,113,730.0
HLT,0.13022746217127698,1.2038058429564438,0.06833928678718515,0.594794878266774,86,114,1244.0
RVMD,0.12957745145699795,1.1976943566833218,-0.09464617113649447,0.5488096368256212,86,115,1093.0
EXPI,0.12832091786319316,1.18588470706046,-0.1700413672537881,0.5148991347127254,86,116,1024.0
GLBE,0.12738182759622874,1.1770623734947612,0.01701028873236349,0.5810660377247493,86,117,1211.0
APLD,0.12550360505993283,1.159426939567551,0.24294465777731317,0.7933038019515635,86,118,1301.0
UVIX,0.12533815065775347,1.1578740275118413,0.046312924093779045,0.579893841292885,86,119,1204.0
DRI,0.12431305931263674,1.1482549687672934,-0.4946824878090222,0.2648684383398098,86,120,558.0
PRU,0.12337973126602955,1.1395002298752963,0.5044357780598806,0.5783351505563717,86,121,1196.0
WDC,0.1222432030129352,1.1288435902762513,0.6884753551677399,0.19693082949843926,86,122,407.0
HOOD,0.12206483096923408,1.1271714979980867,0.5082689786421085,0.7741817447756383,86,123,1298.0
VIXY,0.12195677424063833,1.1261586083262087,-0.3995217528886206,0.22336975257826952,86,124,471.0
NET,0.12194398501268097,1.126038728830476,0.038998886094202774,0.5801584877427053,86,125,1208.0
OPCH,0.12006053941868537,1.108390482256128,-0.5408063968838323,0.21429920678537773,86,126,451.0
JBI,0.11917932897126651,1.1001375535698201,0.7126435007473872,0.11663156059881197,86,127,243.0
ACAD,0.1189135118396729,1.0976485763368782,0.41089892630401176,0.36415790423130867,86,128,758.0
EMR,0.1182222043808064,1.0911766422523064,0.7375647904493329,0.08309183651288665,86,129,169.0
UVXY,0.11739060288176105,1.0833934240526975,-0.21185638023558548,0.44575348616091665,86,130,903.0
OLLI,0.11674646967215882,1.0773663692731232,0.25467049346678206,0.4927521723707072,86,131,991.0
DRVN,0.11613205906973059,1.0716187088516476,-0.42916780288394685,0.3476406460487197,86,132,714.0
FULT,0.11612088335752059,1.071514174375091,-0.06282856542817654,0.5684003389164082,86,133,1152.0
SOFI,0.11604407359260538,1.0707957285426986,-0.2976056763108314,0.42164900901689445,86,134,860.0
NNE,0.11582758410747819,1.0687708828341198,0.662786641973463,0.5442810948880565,86,135,1083.0
NTRA,0.11504514413947052,1.0614539362428488,-0.5940374262574994,0.13104647623185073,86,136,281.0
SCO,0.11468468445990458,1.058083790854064,-0.628869334247686,0.07230767847173968,86,137,137.0
SONY,0.11425139799410591,1.054033306211969,-0.17286041300230517,0.5150643054842751,86,138,1026.0
HP,0.11338312324480725,1.0459182597140384,0.6911347551122594,0.2745232063696319,86,139,587.0
AMGN,0.11330213143227442,1.0451614202649362,-0.16101865210737815,0.5424923673456669,86,140,1080.0
BK,0.1132019676621106,1.044225454935697,-0.5311966627890228,0.28816748933251524,86,141,609.0
VXX,0.11306209204146857,1.0429184621333973,-0.4135823008852092,0.22223151808197578,86,142,467.0
RJF,0.11304990127987029,1.0428045550693643,0.03782237990743049,0.5878805823223778,86,143,1233.0
EOG,0.11293615652872425,1.041741778936234,0.24018174156930688,0.5189511857155782,86,144,1035.0
VKTX,0.11257168475680378,1.0383366095844548,-0.5119191434984964,0.07653275281749962,86,145,150.0
BKD,0.11235638617762386,1.0363253278975515,0.4393437133495596,0.39200989828829746,86,146,803.0
RSI,0.11176614509825328,1.030812156147683,-0.10670271170346513,0.5263862252524265,86,147,1045.0
QRVO,0.11106793716320748,1.0242919413311407,0.6589276132246842,0.1256001626229996,86,148,268.0
ARDX,0.11023653008225305,1.0165298484917487,-0.06064093211628418,0.5358664230935096,86,149,1062.0
ZION,0.10963557933971686,1.010920663179907,-0.03159955709055138,0.5729178280341444,86,150,1169.0
NTNX,0.10940177629322195,1.008738683691434,-0.1470803878065717,0.4701252987749906,86,151,947.0
CSX,0.10929208576545986,1.0077150493737435,0.020731806138413248,0.5825606373210392,86,152,1219.0
CVE,0.10922934336256043,1.007129552700903,0.6193134064053477,0.1792531447486383,86,153,373.0
KEY,0.1085892187210587,1.00115676188906,-0.4300416544834604,0.35581929693369363,86,154,742.0
REAX,0.10743475339835222,0.9903880093473848,-0.4555015112985315,0.40119478175036183,86,155,823.0
CFG,0.10734806733663681,0.989579573434596,-0.3423277038995479,0.4616730856310934,86,156,926.0
WM,0.10659732513960848,0.9825790899858022,0.49940181921626725,0.6453823749825125,86,157,1278.0
MS,0.10515494075547571,0.9691339751423059,0.24545322867178382,0.5933523756748097,86,158,1241.0
TRIP,0.10458374919609244,0.9638113557570593,0.7986975362960367,0.04564560345063479,86,159,87.0
CVNA,0.10412737891410447,0.959559385896096,-0.49485439543682463,0.28808085262538724,86,160,608.0
KD,0.10314404347832694,0.9503997976170795,0.83284704697313,0.003639404478069052,86,161,11.0
PSEC,0.10295383061008952,0.9486283258076532,0.6693882778477737,0.35605974830836884,86,162,744.0
ENLC,0.10286112355921834,0.947764973741949,0.09849593571612444,0.5898519871284522,86,163,1235.0
KNX,0.10220448953824021,0.9416506575535918,-0.5054820917851672,0.16870144860239034,86,164,352.0
ADP,0.10196768215297458,0.9394459065062937,-0.779121241276246,0.04785936781324099,86,165,93.0
GILD,0.10100441615010942,0.9304792570658204,-0.5353242800849697,0.287429397542577,86,166,606.0
HE,0.09982802122892988,0.9195322609427619,-0.10630300916327094,0.5729346541134294,86,167,1170.0
CAPR,0.09834531607982738,0.9057404233355254,-0.13220579543527505,0.4728148862598877,86,168,952.0
ASB,0.09719050695465811,0.8950028356046121,0.201498481354104,0.5557117969934385,86,169,1110.0
HOMB,0.09665746358793986,0.8900477525113034,-0.3248733977281215,0.3607010562851771,86,170,750.0
LYFT,0.09650266162332895,0.888608884067227,0.4553685180634805,0.440027379545503,86,171,887.0
RCL,0.09609104691216183,0.8847832837225303,-0.104693086820184,0.5309534460113595,86,172,1053.0
ACN,0.09599900838846917,0.8839279285299877,-0.42777731307296973,0.36284292192846185,86,173,754.0
FTRE,0.09570135286208845,0.8811618390611454,0.5457040680668211,0.21939582366920835,86,174,460.0
WES,0.09563549976466448,0.8805499036449808,0.63788548789166,0.09368154714221283,86,175,191.0
AVXL,0.09493868778722718,0.8740755391774082,-0.3228625912012943,0.475516720128333,86,176,958.0
AEHR,0.09491150149553397,0.8738229665885235,0.25462058794468034,0.6759963531975394,86,177,1286.0
VRTX,0.09490947035641632,0.8738040964933443,0.31209993093944055,0.35316128726371954,86,178,734.0
OZK,0.09482533689350969,0.8730224726286147,0.22794279369993772,0.5647738746517487,86,179,1142.0
IRBT,0.09472295541015624,0.8720713449102873,0.6387738741975377,0.2219851529114446,86,180,465.5
IRBTQ,0.09472295541015624,0.8720713449102873,0.6387738741975377,0.2219851529114446,86,180,465.5
SIRI,0.09431927876092379,0.8683214458848658,0.5436175991413371,0.5500608877618267,86,182,1099.0
OKTA,0.09328873803307056,0.8587503340059446,0.4934990160058055,0.3440230977736301,86,183,709.0
TERN,0.09311311075940318,0.8571194802582418,-0.02876425441402694,0.5722801743545838,86,184,1168.0
EWTX,0.09254917794966308,0.8518834128253078,0.005521716667017408,0.5787226980003451,86,185,1199.0
ONB,0.09253164220986372,0.8517206082784299,-0.1499509144951843,0.5523625832983963,86,186,1102.0
ADBE,0.09176066251258876,0.8445635002791247,0.09670719609421376,0.5616227913183152,86,187,1128.0
NVAX,0.09156467722340843,0.8427443872448561,0.38595321054841875,0.22829819511511362,86,188,484.0
BGC,0.09072540600190564,0.8349554820434661,-0.34098358815428426,0.46452190658040043,86,189,933.0
WMT,0.09053373635185596,0.8331769329797146,-0.5147279021653285,0.3136495985121933,86,190,655.0
SBRA,0.09052668872495566,0.8331115381248817,-0.48315723509755826,0.3463034839079645,86,191,710.0
REPL,0.09052197284245951,0.8330677795719794,-0.24496109678386652,0.48159394322409566,86,192,966.0
AAL,0.09040166532396217,0.8319514682880333,0.30085169876675755,0.4681243201469833,86,193,938.0
LFST,0.09011656555004241,0.8293062265788754,-0.6423791702483381,0.1635951595404495,86,194,338.0
ALNY,0.0894786330397258,0.8233880398173063,-0.30512403867177396,0.4826573139798017,86,195,971.0
MNKD,0.08936745515408005,0.8223567321775367,-0.23106905351720863,0.5011609797377107,86,196,1003.0
NFLX,0.08879127775561034,0.8170124943599159,-0.28627596476585576,0.44251647995006543,86,197,894.0
INFN,0.08846890755369412,0.8140227640750616,-0.3051637480414149,0.4331859188611218,86,198,878.0
PNC,0.08827488143289422,0.8122234486230678,-0.3787302465870585,0.4192796876068618,86,199,853.0
SYM,0.08810333473647605,0.8106326753775667,0.7818204139225441,0.05105060141687494,86,200,97.0
CHX,0.0880920641722328,0.8105281646197724,0.707322937874773,0.08170469900758853,86,201,163.0
KMB,0.08797804234882188,0.8094708698684413,-0.22050123397288893,0.4836211790169592,86,202,973.0
ADSK,0.08786731337805789,0.8084441395752971,-0.26787606807808345,0.466801588318903,86,203,935.0
BHVN,0.08769143242686173,0.8068133520176874,-0.42967869601539876,0.3063595130270049,86,204,640.0
UNP,0.08703949793864015,0.8007692056631573,-0.5352742125823329,0.2869187972741734,86,205,605.0
GOOG,0.08680032524756492,0.7985520733534917,0.8019619015961982,0.019570785189380917,86,206,39.0
GNL,0.08651116109486824,0.7958717056402168,-0.37914030045882025,0.44617233597624933,86,207,904.0
MBLY,0.08619604509536925,0.79295101155926,0.7809158237167717,0.0817136102522995,86,208,164.0
ADMA,0.0861250893882435,0.7922933823618321,-0.6471056101028858,0.17488127634108386,86,209,361.0
IBM,0.08562485321722364,0.7876574550916199,-0.5932563278616257,0.2698994772785933,86,210,577.0
RBRK,0.08534708630962265,0.7850835159718593,0.03397797435537065,0.5772087946835015,86,211,1187.0
BTU,0.08523790690615837,0.784071850803087,-0.0013396781737814308,0.5754918566379098,86,212,1178.0
NOW,0.08469797484967982,0.7790692142910722,-0.5573673371291753,0.21190426517355854,86,213,445.0
UPS,0.08454997844429425,0.7776981029870219,0.6962334110663921,0.29460457508545335,86,214,623.0
SANA,0.08425365901177823,0.7749530101070506,0.45092239412259283,0.3434617748002201,86,215,708.0
GOOGL,0.08386397483607771,0.7713433045898983,0.8030496408483752,0.01944805831136409,86,216,38.0
GL,0.08336808097423382,0.7667502772293424,-0.6572568342494319,0.204947963611533,86,217,432.0
NTRS,0.08332423968935049,0.7663442417335855,-0.2720455601596787,0.5537923618253299,86,218,1105.0
SWKS,0.08294184904545758,0.7628029254251483,0.4827334421254203,0.2377807921455451,86,219,513.0
FANG,0.08212877694182603,0.7552741976040899,0.6456347235679211,0.18172037194804863,86,220,379.0
INTR,0.0821119605307934,0.7551185003330749,-0.486640348805828,0.3498517608915632,86,221,722.0
BKR,0.08064759249223721,0.7415629037034365,0.011784998596139754,0.5781102225200928,86,222,1193.0
NTES,0.08056242998115756,0.7407747073202771,0.6006194983603025,0.346708694663065,86,223,711.0
UNM,0.0782172793540898,0.7190762147979082,-0.5554002676345897,0.22952605799077053,86,224,487.0
TGNA,0.07794165819109063,0.7165268275155326,0.2411214223247984,0.6150363551233492,86,225,1264.0
VRNS,0.07768367581591537,0.7141407418602485,-0.6005259036462055,0.20854367656356065,86,226,441.0
BBIO,0.07719207757547952,0.7095943361580183,0.1896281380419188,0.5333412872749989,86,227,1057.0
JEF,0.07704408305958295,0.7082257533310305,-0.4457658063132166,0.3831730858255097,86,228,793.0
SEM,0.07692341564922411,0.7071099134228358,0.5664939446818146,0.6987685080113245,86,229,1290.0
PBI,0.07656010811134732,0.7037505117405302,-0.3261097503077265,0.4604967979719592,86,230,924.0
CME,0.07639743617648106,0.7022464220032462,-0.7238181480851891,0.07545819983332788,86,231,145.0
CVX,0.07611009193054849,0.6995897306343197,0.768828855467212,0.012745076493460449,86,232,29.0
SERV,0.07595945937066734,0.6981971010996411,-0.4902546523520599,0.3656718650686631,86,233,761.0
RNA,0.07593063311860465,0.6979306018515453,-0.08967761873041337,0.5619643005881513,86,234,1129.5
RNAM,0.07593063311860465,0.6979306018515453,-0.08967761873041337,0.5619643005881513,86,234,1129.5
VLO,0.07564677442999783,0.6953064167745507,0.5251790494489545,0.23149813346835485,86,236,493.0
BRK-B,0.07543596822156269,0.693357689151155,-0.5217391309051704,0.303610552271944,86,237,632.0
APA,0.07529966608211706,0.6920977393103792,0.6259803239452371,0.35896850004147873,86,238,748.0
WELL,0.07504693680809396,0.6897616633998055,-0.7168711278681842,0.12558190280957177,86,239,267.0
AME,0.0746481027938104,0.6860753557498338,0.3351378213705451,0.4850074485520271,86,240,978.0
HLX,0.07439444281409145,0.6837310221485879,0.7671129593844257,0.05941610536523946,86,241,119.0
TSLA,0.07428702456818732,0.6827382995533494,0.12068041333069886,0.5947105453031462,86,242,1243.0
LUCY,0.07372802221773138,0.6775725764648618,0.23220819401353962,0.5609359770602935,86,243,1127.0
FYBR,0.07368288826702975,0.6771555231338025,-0.5329417541556014,0.21632880290139728,86,244,453.0
WVE,0.07356268824621467,0.6760448537247016,-0.1920802248102241,0.43548947243743,86,245,881.0
HUMA,0.0735594457783756,0.6760148931600745,0.24009349772764155,0.5113944249895932,86,246,1018.0
ATEC,0.07265344113784052,0.6676442059730391,0.873326563686584,0.004115189446280316,86,247,12.0
EBC,0.0726533967820075,0.6676437962049465,-0.3176215527588513,0.4762997253339882,86,248,960.0
MTDR,0.07258661131885061,0.6670268232010026,0.7340589165525551,0.11441399998355745,86,249,236.0
LYV,0.07221593986104606,0.6636026746320534,-0.30746078208720035,0.4178569110959105,86,250,849.0
CRM,0.07221438939012213,0.6635883524415247,-0.2087926064363443,0.3990273829234383,86,251,818.0
RELY,0.07210280558667607,0.662557630232584,-0.576820028392341,0.17636224651264298,86,252,363.0
MO,0.07201499320882447,0.6617465070858726,-0.5842619589542802,0.26632873632541554,86,253,564.0
IONS,0.07200114943732269,0.6616186335470272,0.24596687036949216,0.4574758132350477,86,254,919.0
PGNY,0.07168492632750835,0.6586978166866397,0.8122220308472403,0.019820330248364805,86,255,40.0
AFRM,0.07132717184492297,0.6553936330544354,-0.3652841888668863,0.4148835129383917,86,256,847.0
HES,0.07089361508456078,0.6513896879869435,0.787608372821248,0.013949832599151321,86,257,30.0
CYTK,0.07072912154321757,0.6498706689954997,0.09196198427573776,0.546322096738748,86,258,1086.0
EPD,0.07056591202654437,0.6483635600189699,0.17749610355598078,0.5297034117535037,86,259,1051.0
NTAP,0.07027972323217098,0.6457209623158424,0.3972860437301064,0.3675072203305372,86,260,769.0
RBLX,0.07013458412168723,0.6443808443602446,-0.3958437682779327,0.3108117337067934,86,261,649.0
PDI,0.06945573420761869,0.6381133406362659,-0.33493473745526836,0.4029162665939779,86,262,826.0
CGNX,0.06945265626830295,0.638084925497572,0.8841144695909019,0.00020973533045663535,86,263,4.0
GRAL,0.07440734954403587,0.6375038779312412,0.32585719096902616,0.4866328975932248,75,264,982.0
TTC,0.06922142333536582,0.635950265193605,0.49593381603635533,0.19482845133280863,86,265,405.0
WHR,0.0683933156293198,0.6283063114120366,0.255332235216079,0.549445554734944,86,266,1097.0
SVC,0.06823462258972972,0.6268416245491572,0.7413039604338927,0.28742966598441594,86,267,607.0
SLB,0.06793969730901955,0.6241196838164172,0.7269725122606293,0.18552649936004584,86,268,387.0
ENTG,0.06792011920197279,0.623938998292731,0.8216863113452604,0.01254663066578321,86,269,28.0
TSCO,0.06747358028058707,0.6198181056201387,-0.06326828322661315,0.5410678897519322,86,270,1075.0
ERJ,0.06744858535499225,0.6195874505699845,-0.668396012485301,0.11499448100825349,86,271,238.5
EMBJ,0.06744858535499225,0.6195874505699845,-0.668396012485301,0.11499448100825349,86,271,238.5
WU,0.06723449204008988,0.6176118293470285,0.6182758683092858,0.1226369686553978,86,273,256.0
DINO,0.06711737244213635,0.6165311034229645,0.5127182183300767,0.2668599883829008,86,274,567.0
MDB,0.06625329965615907,0.6085586243008393,-0.1667299682154095,0.4661793651587363,86,275,934.0
CMCSA,0.06580382081942412,0.6044119946548231,-0.40140103544428063,0.2630367042228012,86,276,548.0
F,0.06567183128762827,0.603194406503436,0.848565475098107,0.09053203041539482,86,277,186.0
CLS,0.06564322184443126,0.6029304918973802,0.6690278298806293,0.08832389777190636,86,278,182.0
LNC,0.06563991983070565,0.602900031783384,0.46367777088647855,0.29718111552766446,86,279,624.0
DV,0.06548689808922667,0.6014884726316151,0.6050594851838611,0.17731636881716928,86,280,367.0
OXY,0.06508207257614118,0.5977543382145966,0.7481785842669932,0.16745077890019672,86,281,348.0
ACGL,0.0649089116441417,0.5961571821753262,-0.6037526523193977,0.23263420030342175,86,282,498.0
EAT,0.06490683478324691,0.5961380265032121,-0.2854149683616534,0.39972639602998383,86,283,820.0
PD,0.06454626473200313,0.5928124704898202,0.7691072919143672,0.2015540213456194,86,284,421.0
CGC,0.06433179479432907,0.5908345139628771,0.5015826098776408,0.311585400284196,86,285,651.0
MTG,0.0642038122717253,0.5896542298406752,-0.5127033414549549,0.30461285935428045,86,286,635.0
CTRE,0.06415118634072892,0.5891689099373336,-0.6759980653226394,0.1846701628962309,86,287,386.0
RSG,0.06413412484820424,0.5890115687562733,-0.35268376644675126,0.43772297562137685,86,288,884.0
LUV,0.06400897313287535,0.587857434772113,0.0437138458517693,0.5844108653510445,86,289,1223.0
XPRO,0.06362739270842073,0.5843387179151915,0.7925974208672922,0.033944580284366865,86,290,67.0
SRPT,0.06358710308784155,0.5839672050794781,0.5598714912337137,0.11830149890496217,86,291,246.0
SPGI,0.06352056439720595,0.583353654382782,-0.4954507784848131,0.3517685739823547,86,292,727.0
ASAN,0.06330679208895999,0.5813825210023618,0.5294577450351753,0.404397373454095,86,293,830.0
MSFT,0.06322682588647888,0.5806451961596166,0.6536029980800849,0.21283183061611521,86,294,448.0
DVN,0.06300771443597232,0.5786249461867364,0.6809809677330648,0.24071783604495428,86,295,520.0
FWRD,0.06200103372377365,0.5693442302090332,-0.5960740511833457,0.20994476341868662,86,296,444.0
NVS,0.06151150817720144,0.5648318648172324,-0.5634990686032786,0.22410461242028923,86,297,474.0
BROS,0.06137457912837438,0.5635697489017639,0.8405125335733393,0.0032747699214624227,86,298,10.0
DDOG,0.06124184828938472,0.5623463596265432,0.6834597529611496,0.09648208678278491,86,299,197.0
MODG,0.06108235975159388,0.5608763824039177,0.7647759860223237,0.09338624475297785,86,300,189.5
CALY,0.06108235975159388,0.5608763824039177,0.7647759860223237,0.09338624475297785,86,300,189.5
HST,0.06065501923880427,0.5569378738586108,0.44932036762906163,0.400516098551901,86,302,821.0
ALAB,0.06033721500634765,0.5540090865611628,0.5444890864744281,0.34973191253138486,86,303,721.0
NDAQ,0.06021186054020788,0.5528539044208346,-0.6900954044192409,0.15853280997461366,86,304,328.0
CPB,0.06010531961515651,0.5518721158152982,-0.6374674167110592,0.1884958690361665,86,305,394.0
ISRG,0.059516265179903986,0.5464442426162581,-0.6096331862427574,0.14766524327031466,86,306,311.0
CRDO,0.05933888963802132,0.5448099188064769,0.10000889410861788,0.5647294323927929,86,307,1140.0
ZS,0.05918184688529976,0.5433629828888742,0.43494370030409185,0.28387538612751195,86,308,601.0
JBLU,0.05871879733145178,0.5390968446978077,0.48306341812562315,0.4743044370889898,86,309,956.0
XRX,0.05826832372305563,0.5349469054969564,0.42207323072477687,0.42944017831424763,86,310,873.0
MET,0.058160206346211066,0.5339509347919744,-0.2924912552909171,0.4449244029443568,86,311,901.0
CPRI,0.05802460271649229,0.5327017890418098,-0.2644862518120619,0.44449632098352637,86,312,899.0
EXPE,0.057994075720503246,0.5324205862907534,-0.2786101074977085,0.3981189280117277,86,313,817.0
FI,0.057973755479153746,0.5322334050034119,-0.6608470469141761,0.1863629044594599,86,314,390.5
FISV,0.057973755479153746,0.5322334050034119,-0.6608470469141761,0.1863629044594599,86,314,390.5
BG,0.05778715314019635,0.530514535851518,0.8750339181909712,6.555137058656578e-05,86,316,1.0
GNW,0.05775693288735488,0.5302361702091435,-0.5339641949677122,0.28005301669901006,86,317,596.0
FTAI,0.05749476129159075,0.5278213091320011,-0.4367465924894265,0.3619538046508649,86,318,752.0
CDNS,0.05690729628523697,0.5224105693421359,0.5723756161277285,0.28342571943451345,86,319,599.0
DYN,0.05594265657168628,0.5135271086182922,-0.06245014643555764,0.5785978260625124,86,320,1198.0
BNS,0.05527541255841791,0.507383239292227,-0.5060202555719179,0.3276158756051136,86,321,687.0
LZ,0.05447025279775366,0.4999703722765597,0.41222035259604967,0.42313722370455176,86,322,862.0
ALLY,0.05402286126688853,0.4958517949037655,0.42157550234269586,0.3638713890747548,86,323,756.0
CSCO,0.053917426052381784,0.49488122772128884,-0.42696617052635116,0.3542788779187231,86,324,737.0
GLW,0.053790746557185624,0.4937151216266404,0.08051521407312756,0.5849878486129378,86,325,1224.0
AMSC,0.05375602289869302,0.49339548867749317,0.6879604273830175,0.0260633613902104,86,326,53.0
SNAP,0.05352827557813927,0.4912991080640235,0.8129162553499966,0.047422636149798136,86,327,92.0
VLY,0.05280868894147458,0.4846759225232946,-0.5659087935024718,0.25405170447372005,86,328,537.0
CCCS,0.05266739990845772,0.4833755658911381,0.5543825115149321,0.263678358752341,86,329,549.5
CCC,0.05266739990845772,0.4833755658911381,0.5543825115149321,0.263678358752341,86,329,549.5
Z,0.05262301421274359,0.48296706720540644,-0.49912459465188147,0.2784622987275025,86,331,593.0
SNOW,0.0523667228070585,0.48060837455908373,0.6486600947753985,0.07526603315830592,86,332,144.0
PAGP,0.05226408245334698,0.47966378495906414,0.3581937634314759,0.39448398618717334,86,333,807.0
