direction,cause_col,effect_col,k,coef,t_stat,p_value,p_granger,r_squared,n_obs,n_days,k_used,n_ylags,dof,cov_type,reliability_tier,x_etf,y_etf,bar_freq
x_to_y,ret_x,ret_y,3,2.367052380738252e-06,2.3329500290117693,0.019650768175645036,1.0274873371364496e-131,0.048895132288101384,38979,11,10,2,38956,cluster_by_day,high,VDC,VOX,5s
x_to_y,ret_x,ret_y,4,1.744181878704983e-07,0.2901447130046671,0.7717055302599637,1.0274873371364496e-131,0.048895132288101384,38979,11,10,2,38956,cluster_by_day,high,VDC,VOX,5s
x_to_y,ret_x,ret_y,5,5.338542922256315e-07,0.7843596802224766,0.4328290898670013,1.0274873371364496e-131,0.048895132288101384,38979,11,10,2,38956,cluster_by_day,high,VDC,VOX,5s
x_to_y,ret_x,ret_y,6,7.742555400289066e-07,1.2484954748987667,0.2118496645221961,1.0274873371364496e-131,0.048895132288101384,38979,11,10,2,38956,cluster_by_day,high,VDC,VOX,5s
x_to_y,ret_x,ret_y,7,-8.825278637594365e-07,-1.2728560278387515,0.2030691352784495,1.0274873371364496e-131,0.048895132288101384,38979,11,10,2,38956,cluster_by_day,high,VDC,VOX,5s
x_to_y,ret_x,ret_y,8,-1.0734078699806306e-06,-1.1524574942320398,0.2491331268217467,1.0274873371364496e-131,0.048895132288101384,38979,11,10,2,38956,cluster_by_day,high,VDC,VOX,5s
x_to_y,ret_x,ret_y,9,1.2184372631883575e-06,0.9512598661309973,0.3414724749278648,1.0274873371364496e-131,0.048895132288101384,38979,11,10,2,38956,cluster_by_day,high,VDC,VOX,5s
x_to_y,ret_x,ret_y,10,6.38894256544055e-07,1.5258571934094367,0.12704543336458166,1.0274873371364496e-131,0.048895132288101384,38979,11,10,2,38956,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,1,5.552534245802934e-06,5.448853714886837,5.0695487274475625e-08,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,2,-1.621567368194671e-06,-2.86901850446039,0.0041174770897536486,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,3,4.3396554316481693e-07,0.6261207323244798,0.5312357545957476,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,4,8.569414685184959e-07,1.9596143762519935,0.050040879764977314,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,5,9.96234083567685e-07,2.403004139478818,0.01626100335938338,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,6,1.2160433945359253e-06,4.069917317189328,4.7029825804276815e-05,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,7,-1.1147914935896049e-06,-2.3093827392044597,0.020922351989153615,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,8,2.238441879785347e-07,0.44016538631963814,0.6598173273691489,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,9,-1.8725050068260842e-07,-0.32272568097579535,0.7469030013619886,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
y_to_x,ret_y,ret_x,10,-1.871832873602324e-07,-0.49396918691138264,0.6213279408864799,1.0340895247411158e-23,0.09660924920068958,38979,11,10,3,38955,cluster_by_day,high,VDC,VOX,5s
x_to_y,ret_x,ret_y,1,7.686273795314344e-06,10.040173351897602,1.0149563123174762e-23,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,2,-3.84082558625889e-06,-5.405242747915478,6.472067957763028e-08,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,3,-8.331687804686652e-07,-0.5771188506120127,0.5638591709719942,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,4,1.1122664677837693e-06,2.0171833404321435,0.04367638396088842,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,5,1.4193487349434446e-06,1.1963038981067158,0.23157798813704034,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,6,6.216124289011101e-07,0.6719570108077075,0.5016110644673395,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,7,-8.171450929323982e-08,-0.04949937405844772,0.960521336018958,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,8,3.1878007130246656e-07,0.39419636503598104,0.6934360691641558,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,9,3.4223222711996707e-07,0.6282194314867154,0.5298602026214192,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,10,4.993035992727575e-07,1.0867480090520174,0.2771481904164136,1.512458829308094e-253,0.07335581172000338,36465,11,10,3,36441,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,1,1.4331106673985018e-05,10.613216615868039,2.586869938421445e-26,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,2,-3.477341009156671e-06,-4.248581030746245,2.151288322341492e-05,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,3,1.0380132571071047e-06,1.7806229020093747,0.07497407582510489,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,4,4.783801827978565e-07,0.6810090901960796,0.49586573858164884,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,5,6.679071064452706e-07,1.0069137751162838,0.31397621169272005,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,6,5.260538676344939e-07,0.9735797310771758,0.3302652543094807,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,7,1.2232172427731141e-06,1.7850577034633788,0.07425195766234764,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,8,-4.592610129729604e-07,-0.8681521033153848,0.385311070779771,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,9,2.3655269989751887e-07,0.3594770205930181,0.7192382654580646,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
y_to_x,ret_y,ret_x,10,3.2102411531991285e-07,0.5368542301754186,0.5913683086479857,1.1870229447199023e-45,0.11178200664947757,36465,11,10,1,36443,cluster_by_day,high,VDC,VPU,5s
x_to_y,ret_x,ret_y,1,1.1134150684274245e-06,1.1578752448182001,0.24691495113794304,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,2,-1.7676391104930469e-06,-3.1408695751418536,0.0016844702882483854,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,3,-1.6388567245144213e-07,-0.1614391720895998,0.8717475164183608,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,4,-2.9283707020847723e-07,-0.745349909555453,0.4560602166061092,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,5,1.5263320678709702e-06,1.7662878341478079,0.07734757159396048,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,6,6.560879815206322e-07,0.8830913805848187,0.37718690082614603,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,7,1.640426575742602e-07,0.4320263773162943,0.6657222422312323,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,8,-5.705360675553548e-07,-1.0383971092089972,0.2990852148514801,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,9,9.812891617492149e-08,0.16843060205265695,0.8662445350320414,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,10,7.610614699590853e-07,1.1090496554721483,0.267408761466994,0.0,0.07375281903960373,44050,11,10,3,44026,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,1,4.373468737348871e-06,2.317130376171286,0.020496630757029524,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,2,-4.4404198762029166e-07,-0.5486633067531129,0.58323653187125,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,3,-9.994030259851757e-08,-0.12335641965744384,0.9018248655075535,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,4,1.2006506233305876e-06,1.3988520656116958,0.16185734937876106,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,5,-5.663433888226472e-08,-0.07270920064241908,0.9420375268769452,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,6,1.4128227094078677e-06,1.9391558353848866,0.052482365531590004,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,7,-1.213444792731504e-06,-1.4397611474214653,0.14993498684558257,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,8,-1.0906849881816837e-06,-1.7212394305476129,0.0852073854188741,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,9,8.133608201613158e-07,0.8281362950885636,0.40759331664030607,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
y_to_x,ret_y,ret_x,10,7.131143890225999e-07,1.0810013217456185,0.27969652568689396,0.0,0.04897792502066767,44050,11,10,5,44024,cluster_by_day,high,VOX,VPU,5s
x_to_y,ret_x,ret_y,1,2.3232576994991864e-06,2.176065311601305,0.029550377267743077,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,2,-1.8807582072177313e-06,-4.864744907869475,1.1460451968849057e-06,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,3,1.4206456947959555e-07,0.38256310244956243,0.7020437326493407,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,4,-3.748933759073112e-07,-1.091623092861926,0.27499880156679934,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,5,-6.05336708359455e-08,-0.10584118906955103,0.9157083561601879,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,6,1.8219187806880634e-07,0.4366040757337216,0.6623985063231841,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,7,6.379685373119849e-08,0.1336288573319873,0.893696063983855,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,8,-1.2674896111155134e-07,-0.35349551679097874,0.7237169891892954,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,9,8.952023227585244e-08,0.19160073373653227,0.8480549677233937,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,10,-3.2549835437894767e-07,-0.5489836630001067,0.5830166613828287,0.0,0.0530525983622927,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,1,3.7101456737636453e-06,2.982180273083093,0.0028620341712574026,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,2,-2.270141010575922e-06,-3.8481371890485696,0.00011901939988960562,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,3,-2.1922508565580014e-07,-0.22726983916091684,0.8202139243570148,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,4,7.940086456503148e-07,1.1058017033344567,0.2688123576080764,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,5,-5.616632405176958e-07,-0.5801904322586046,0.5617862050131605,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,6,6.40170996627246e-07,1.2803815140548855,0.2004109921362066,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,7,8.960228998334898e-08,0.21563746448375157,0.8292703503215637,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,8,2.482649131764862e-07,0.3064972658397236,0.7592260612775458,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,9,3.8683646467778843e-07,0.4975343282049868,0.6188123014206766,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
y_to_x,ret_y,ret_x,10,2.9652877890563273e-07,0.3059568555451837,0.7596374957578138,0.0,0.05091258169545243,45240,11,10,2,45217,cluster_by_day,high,VGT,VHT,5s
x_to_y,ret_x,ret_y,1,6.948705470796034e-06,4.154653126090929,3.2578138573072984e-05,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,2,-3.2246141468000792e-06,-4.288760886598511,1.796726723198243e-05,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,3,-1.5185533281732198e-06,-3.075480835294824,0.002101634343996858,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,4,3.562205142964156e-07,0.5105595317577661,0.6096595188796838,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,5,-5.911939987682814e-07,-1.029313354415782,0.303332449900544,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,6,2.516383796320565e-07,0.4375404854891536,0.6617194217453564,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,7,-9.96240471381239e-07,-1.2186969440417013,0.22295923828645015,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,8,2.3142842656220426e-07,0.6572246025031204,0.5110365084745553,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,9,4.044625727536226e-08,0.05531004135763685,0.9558914625670333,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,10,-2.1515705625439376e-07,-0.3261782275989505,0.7442895132302295,2.196215864508244e-43,0.025260270853050826,76777,19,10,2,76746,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,1,8.502090062726393e-06,18.380694558888173,1.8755185448708274e-75,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,2,-1.0673634031861053e-06,-2.930674795961526,0.003382266508155858,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,3,3.409652929862618e-07,0.6712023886516102,0.5020916071990731,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,4,-3.0890134560000413e-07,-0.3863710641832209,0.6992218769121907,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,5,5.824939761105633e-08,0.10341178745793872,0.9176361572655937,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,6,6.849745286003733e-07,1.4319521867684777,0.15215750539967976,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,7,5.355635296342727e-08,0.12535931444611387,0.9002390963354989,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,8,-3.9276213772820063e-07,-0.6312308285859606,0.5278896073343342,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,9,-3.2604804379543983e-07,-0.6194769859752431,0.5356021784133521,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
y_to_x,ret_y,ret_x,10,5.278192360991899e-07,0.7226173769315778,0.4699149893366258,0.0,0.02860729144588492,76777,19,10,3,76745,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,1,7.5101152110465975e-06,6.453242957800566,1.0948162451008578e-10,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,2,-4.131016473524981e-06,-5.561857261866925,2.669185754086964e-08,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,3,-7.59175153353951e-07,-0.9666832115223494,0.3337024222765682,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,4,1.00954265107272e-08,0.015627527288894223,0.987531544761609,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,5,6.178996176545538e-07,1.4193554624514346,0.15579541003090613,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,6,-6.053367296690316e-07,-0.8910255664962957,0.37291545455681496,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,7,-6.613666083347618e-07,-1.8791405222809296,0.060225308347512004,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,8,-2.8230136892562174e-07,-0.7196723717244494,0.47172674090423816,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,9,1.0023061094577834e-06,1.2838334269099936,0.19920024490893362,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,10,8.520228499534877e-08,0.12399552066408945,0.9013188216859216,1.997808194567654e-39,0.03479881438198007,58204,15,10,3,58176,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,1,8.406835012577777e-06,15.107612498505254,1.4427305922338086e-51,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,2,-6.81641750519055e-07,-1.2183317277341692,0.2230979378052692,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,3,-1.1890553967904627e-06,-1.8529812616466814,0.06388504449558478,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,4,-5.396505967128329e-07,-0.8646396325189326,0.387236612496899,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,5,-7.567838566470166e-07,-1.4188741552052906,0.15593570835871823,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,6,9.953516839143956e-07,2.0570370738036914,0.039682659825162364,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,7,-6.426314601272755e-07,-0.8570594943313811,0.39141200544024257,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,8,-7.709511140228347e-07,-2.759627485333895,0.005786730409643053,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,9,-6.726886426048588e-07,-1.1263451862573715,0.26001943844438224,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
y_to_x,ret_y,ret_x,10,1.06498508622921e-07,0.22823701477451888,0.8194619871010601,4.075516367543663e-74,0.032088565675923,58204,15,10,2,58177,cluster_by_day,high,VFH,VDE,5s
x_to_y,ret_x,ret_y,1,7.1830664896839086e-06,8.86503197484066,7.648211995819583e-19,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,2,-7.929343446284652e-07,-1.656390991830948,0.09764266416869129,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,3,4.7381191612368057e-07,1.2307868515767821,0.21840259445435772,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,4,-3.146006303612417e-07,-0.9470036983289101,0.3436368943949051,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,5,1.4212257188823442e-06,2.358057142458462,0.018370864853403435,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,6,-3.981356050407862e-07,-1.1176742373315953,0.26370614967745143,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,7,7.972332123243893e-09,0.016117158233893716,0.9871409250017682,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,8,8.947680533961078e-07,1.8906848319784548,0.058666428414349034,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,9,1.537334196718503e-07,0.35068421063819,0.725825272292741,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,10,4.230038764310175e-08,0.07674630891750331,0.938825363961801,6.222174030586354e-41,0.11724437497842632,48899,15,10,1,48873,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,1,3.8809011530747225e-06,4.77846245080674,1.7664074132313745e-06,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,2,-2.879651520513034e-06,-2.9442652251249886,0.0032372245002683687,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,3,-6.286742386727645e-07,-0.7646330122998668,0.444490105555163,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,4,2.5948870159879194e-07,0.339558229400538,0.7341892389988371,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,5,-1.7157134824632289e-07,-0.2648774454964221,0.791103873820354,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,6,-1.1370324012570854e-07,-0.12922121714141943,0.8971826081094217,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,7,-3.449961740417227e-07,-0.4224592403493303,0.6726898455860038,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,8,-3.971900470315536e-08,-0.05856788079104882,0.9532962941656031,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,9,7.688353906901382e-07,1.3436377677699098,0.1790655503075096,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
y_to_x,ret_y,ret_x,10,-8.925579071590952e-07,-1.2308248375014954,0.21838838393027438,1.697738147243649e-21,0.027772390840733574,48899,15,10,2,48872,cluster_by_day,high,VFH,VDC,5s
x_to_y,ret_x,ret_y,1,6.446240433083245e-06,3.281719492649508,0.0010317618860829247,2.5938833281294745e-66,0.025902297372639826,61180,15,10,3,61152,cluster_by_day,high,VFH,VNQ,5s
x_to_y,ret_x,ret_y,2,-3.1474079034324502e-06,-3.66003179123397,0.00025218395834638837,2.5938833281294745e-66,0.025902297372639826,61180,15,10,3,61152,cluster_by_day,high,VFH,VNQ,5s
