k_lag,direction,beta,z_stat,p_value,pseudo_r2,n_obs,n_up,mode,bar,K_chosen,n_total,group,etf,n_members,p_fdr
3,kalshi_leads_etf,-0.05211675247644078,-1.7294071297619587,0.08373625486902787,0.0014963779363756924,160,87,calendar,10min,8,241,ELECTION_trump_fav,VFH,6,0.22397202187562903
4,kalshi_leads_etf,0.025938064456707675,0.466852295683459,0.6406055575840981,0.0003687425985763326,144,78,calendar,10min,8,241,ELECTION_trump_fav,VFH,6,0.7704522792898775
5,kalshi_leads_etf,0.04732767770019089,1.0407869932870004,0.2979744179223349,0.0011709898526022222,129,72,calendar,10min,8,241,ELECTION_trump_fav,VFH,6,0.5628405671866327
6,kalshi_leads_etf,0.007422166491751858,0.46155120066620536,0.6444031963777378,2.296187275174777e-05,115,62,calendar,10min,8,241,ELECTION_trump_fav,VFH,6,0.7704522792898775
7,kalshi_leads_etf,-0.01764676800866542,-0.3139207215607945,0.7535812518267456,0.000141387197091003,102,52,calendar,10min,8,241,ELECTION_trump_fav,VFH,6,0.8006800800659173
8,kalshi_leads_etf,-0.10222477511478725,-1.9428725945575516,0.05203155392594329,0.0045160177670132695,91,47,calendar,10min,8,241,ELECTION_trump_fav,VFH,6,0.17690728334820718
-8,etf_leads_kalshi,-0.044309498112260155,-1.5389281971257702,0.12382182649385323,0.0007457043977968647,220,114,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.1754142541996254
-7,etf_leads_kalshi,0.03123013069966577,1.639878603688719,0.10103041044790491,0.00035328422237401735,234,122,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.15613790705585304
-6,etf_leads_kalshi,0.09091917005995843,2.5370807327192937,0.011178117280995745,0.0030067768082671087,248,129,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.026406467666054697
-5,etf_leads_kalshi,-0.04490855597269693,-1.1663365125600318,0.24347841622868638,0.0007061463752171537,262,140,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.27641372940244885
-4,etf_leads_kalshi,-0.048742705152398896,-1.6755411712482138,0.09382810018489551,0.0008494904959369665,278,149,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.15613790705585304
-3,etf_leads_kalshi,0.15097061516670746,5.987765524016922,2.1274345798937703e-09,0.008110132831816386,297,156,event,30s,8,391,ELECTION_trump_fav,VFH,6,1.808319392909705e-08
-2,etf_leads_kalshi,-0.10328877255567351,-5.393463309260173,6.911244338845562e-08,0.004231395630925561,317,167,event,30s,8,391,ELECTION_trump_fav,VFH,6,3.916371792012485e-07
-1,etf_leads_kalshi,0.013651011727277122,0.7669569027880999,0.443107139771694,8.212893239001318e-05,341,182,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.443107139771694
0,contemp,-0.04638691030563452,-6.349521782820149,2.1598528319016546e-10,0.000991896512654189,370,200,event,30s,8,391,ELECTION_trump_fav,VFH,6,3.6717498142328127e-09
1,kalshi_leads_etf,-0.08674962460418165,-1.165307690793576,0.24389446711980778,0.00357934687648076,341,188,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.27641372940244885
2,kalshi_leads_etf,0.06678256281742605,1.2348224710302067,0.2168965823848591,0.0022647122724346325,317,176,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.27641372940244885
3,kalshi_leads_etf,0.04152046522363966,2.3272347346395716,0.019952775269124635,0.0009060348201286317,297,163,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.037688575508346533
4,kalshi_leads_etf,-0.05585901062844673,-2.9920335829116547,0.0027712577568565493,0.001706277652824828,278,151,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.009422276373312267
5,kalshi_leads_etf,0.13230445667515567,4.50324956803284,6.692221758552504e-06,0.00969617886539842,262,143,event,30s,8,391,ELECTION_trump_fav,VFH,6,2.844194247384814e-05
6,kalshi_leads_etf,-0.060033393010885616,-2.768903885888657,0.005624522493084439,0.002146703792585858,248,137,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.01593614706373924
7,kalshi_leads_etf,-0.03161799477709515,-1.1197134945015563,0.2628358726387363,0.0006011517332132899,234,129,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.27926311467865733
8,kalshi_leads_etf,0.0743865215838498,2.49979346262896,0.012426573019319858,0.0033170803157861473,220,123,event,30s,8,391,ELECTION_trump_fav,VFH,6,0.026406467666054697
-8,etf_leads_kalshi,0.07528868982861484,3.2922455366549874,0.0009939079589595693,0.003953137114639627,98,55,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.002816072550385446
-7,etf_leads_kalshi,-0.04267738841804127,-0.6384728622961153,0.5231659140168704,0.0011603345820138111,110,62,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.5959958901871475
-6,etf_leads_kalshi,-0.04841194376515207,-0.4963489077851832,0.6196482657072048,0.0014119199495560286,123,69,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.6196482657072048
-5,etf_leads_kalshi,-0.016227312269092558,-0.5587055238698894,0.5763627088226032,0.00014697348159575796,137,76,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.6123853781240159
-4,etf_leads_kalshi,0.09321884376114906,1.2283141095797567,0.21932907636371524,0.0044806767528610125,152,87,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.31071619151526325
-3,etf_leads_kalshi,-0.08680402302135311,-1.7687938367987055,0.0769282856655338,0.0035176203710491905,169,99,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.14530898403489717
-2,etf_leads_kalshi,-0.07818247140076234,-2.747902943047278,0.005997776063964627,0.002690509877747549,188,112,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.012745274135924831
-1,etf_leads_kalshi,0.264458874765189,3.8233247576257727,0.0001316641788763877,0.027166425862637733,212,123,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.0005595727602246477
0,contemp,-0.3145156450223609,-8.267393045534456,1.3691998023064687e-16,0.035302597292221405,241,131,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,1.1638198319604985e-15
1,kalshi_leads_etf,-0.021026243863941238,-0.7142224367714796,0.4750896450476365,0.00020806661559447104,212,115,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.5959958901871475
2,kalshi_leads_etf,0.13621921152982303,3.501422472068101,0.0004627815954787307,0.008901476188655444,188,104,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.0015734574246276845
3,kalshi_leads_etf,-0.03428253658312709,-1.6972929339096614,0.08964129248766436,0.0006168762742910783,169,97,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.1523901972290294
4,kalshi_leads_etf,-0.13376015270534838,-5.136227365745781,2.8030850550023593e-07,0.009173612710164813,152,88,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,1.5884148645013368e-06
5,kalshi_leads_etf,0.2060974521306502,9.731835223437141,2.2057691935490837e-22,0.020001945233866003,137,83,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,3.7498076290334424e-21
6,kalshi_leads_etf,-0.05582833124953248,-1.3367970492373302,0.18128889265026604,0.001664184423321835,123,73,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.2801737431867748
7,kalshi_leads_etf,0.06215089349312201,0.6343097011463367,0.5258787266357183,0.0016042569206288215,110,66,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.5959958901871475
8,kalshi_leads_etf,-0.25870523326291034,-3.0219903643169883,0.0025111854167266046,0.026085697044122225,98,57,calendar,10min,8,241,ELECTION_trump_fav,VGT,6,0.006098593154907468
-8,etf_leads_kalshi,-0.09360498261241958,-9.44019438093132,3.720884896191477e-21,0.0033846671269200934,237,128,event,30s,8,391,ELECTION_trump_fav,VGT,6,3.1627521617627556e-20
-7,etf_leads_kalshi,0.048620034228330423,1.3018429956345288,0.1929700624891849,0.0008691469660132567,251,137,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.36449900692401593
-6,etf_leads_kalshi,-0.02597221846103187,-0.5433859240460912,0.58686411516755,0.00023360647430492598,265,143,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.7674376890652578
-5,etf_leads_kalshi,-0.006215732379825548,-0.3047516681662465,0.760555294668321,1.3800477309033887e-05,279,150,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.8385967153661337
-4,etf_leads_kalshi,-0.024346026723721503,-0.7572137480488561,0.44892181496642447,0.00020105946962445387,295,162,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.6359725712024347
-3,etf_leads_kalshi,0.0021019506614370267,0.28671719841826493,0.7743288678033792,1.7327945088796426e-06,313,171,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.8385967153661337
-2,etf_leads_kalshi,0.11883962063889471,1.9848879775651564,0.04715693627112521,0.005606169474037803,333,178,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.13361131943485474
-1,etf_leads_kalshi,-0.04783725237655058,-1.1071591433656107,0.26822512848309477,0.0009958337218580748,358,192,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.4559827184212611
0,contemp,0.06189008771914756,3.2944066688499314,0.000986296920049905,0.0017365635589922102,387,210,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.004191761910212096
1,kalshi_leads_etf,-0.02843591116049703,-2.755652653849623,0.005857516410331012,0.00038876257921205415,358,197,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.019915555795125443
2,kalshi_leads_etf,-0.0065657502843382955,-0.1605334554354827,0.8724608697334623,2.179362703325083e-05,333,183,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.8724608697334623
3,kalshi_leads_etf,0.00885382841541816,0.2672619294367334,0.7892674968151846,4.082399871241371e-05,313,175,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.8385967153661337
4,kalshi_leads_etf,0.019259629163273784,1.40865984436441,0.15893577404767711,0.00020087188097206443,295,165,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.33773851985131387
5,kalshi_leads_etf,-0.08248439653892906,-5.172645358358015,2.308028214482383e-07,0.0037548012067075698,279,151,event,30s,8,391,ELECTION_trump_fav,VGT,6,1.3078826548733504e-06
6,kalshi_leads_etf,0.040995904347038155,1.6116480412863567,0.1070385502299368,0.0009889317706528455,265,144,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.25995076484413226
7,kalshi_leads_etf,-0.020839745782939005,-0.853358903241572,0.3934603043900935,0.00026434072301051437,251,139,event,30s,8,391,ELECTION_trump_fav,VGT,6,0.608075015875599
8,kalshi_leads_etf,-0.10641322771804612,-14.08272279149163,4.8504343922674935e-45,0.006831360262960384,237,133,event,30s,8,391,ELECTION_trump_fav,VGT,6,8.245738466854739e-44
-8,etf_leads_kalshi,0.10910478617411783,2.109059133914986,0.034939477705072365,0.008206426701091396,97,65,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.08485301728374718
-7,etf_leads_kalshi,-0.12601913731760794,-1.173575570557103,0.2405650710408015,0.009740751326173913,109,72,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.4089606207693625
-6,etf_leads_kalshi,0.01929171367952251,0.23494529042783602,0.8142511965670084,0.00024299501822822034,122,79,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.8142511965670084
-5,etf_leads_kalshi,-0.07555628018932224,-1.6716273781851023,0.09459782256927662,0.00325942334832241,136,85,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.17868477596418916
-4,etf_leads_kalshi,0.04540507666303846,0.7931158426039977,0.427710333376223,0.001130824519384399,151,94,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.5254069736234729
-3,etf_leads_kalshi,-0.110373810779894,-1.7015636802549514,0.0888371908502885,0.0057292415989762535,168,104,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.17868477596418916
-2,etf_leads_kalshi,-0.06401797402401434,-2.5402359030944845,0.011077772140004844,0.0018056286705842028,187,116,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.03766442527601647
-1,etf_leads_kalshi,0.1526644317958637,4.366538713051672,1.2623092329971155e-05,0.00972140588336956,210,124,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,7.153085653650321e-05
0,contemp,-0.01581482362297207,-0.4055461235448858,0.6850761220655224,0.00011532931207824948,239,134,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.7278933796946175
1,kalshi_leads_etf,-0.032923471457381,-0.9409853654094739,0.34671235888097696,0.0005204503785628534,210,117,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.5254069736234729
2,kalshi_leads_etf,0.17001882575578528,6.400264510266435,1.5510800627743684e-10,0.013714939350489064,187,105,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,2.6368361067164263e-09
3,kalshi_leads_etf,-0.030341877211009352,-0.7111717050934354,0.47697784006478505,0.00048376720706821974,168,94,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.5405748854067564
4,kalshi_leads_etf,-0.2370389978516647,-4.969524794980644,6.71171881000596e-07,0.02790367485793188,151,88,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,5.704960988505066e-06
5,kalshi_leads_etf,0.10470375489370659,2.6937332477884346,0.007065668814225209,0.00590000973910576,136,78,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.030029092460457138
6,kalshi_leads_etf,-0.012034829645246626,-0.7899608382266607,0.4295506394527141,8.165673846427524e-05,122,69,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.5254069736234729
7,kalshi_leads_etf,0.07385378499017684,0.7846000582045097,0.43268809592521296,0.002338763882602013,109,63,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.5254069736234729
8,kalshi_leads_etf,-0.17686292452281224,-2.179542110237348,0.029291419950957173,0.01328131416104339,97,58,calendar,10min,8,241,ELECTION_trump_fav,VIS,6,0.08299235652771199
-8,etf_leads_kalshi,-0.0707651021430626,-2.8308436082317665,0.004642541500428128,0.0018840687308570025,227,125,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.019730801376819544
-7,etf_leads_kalshi,-0.03344317138908577,-1.8578198847041092,0.06319459636351514,0.000405946489905773,241,134,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.21486162763595146
-6,etf_leads_kalshi,-0.012129622128775667,-0.8085299548124296,0.41878556918754517,5.383105250167386e-05,255,142,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.5932795563490223
-5,etf_leads_kalshi,0.05371947480942765,3.4075745122634102,0.0006554301055877041,0.0010038278082478147,269,152,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.0055711558974954846
-4,etf_leads_kalshi,-0.032529049350355714,-1.2268688937992418,0.21987187160581156,0.00037901500934756083,285,161,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.4672078788752786
-3,etf_leads_kalshi,0.02710122417752307,0.6666532258345265,0.5049936624263587,0.00028089203619274805,304,170,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.6603763277883152
-2,etf_leads_kalshi,0.00424298658218028,0.41350424475876063,0.679237213111427,7.381007332551981e-06,324,178,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.7698021748596173
-1,etf_leads_kalshi,-0.07169815007517107,-1.5214113996110001,0.1281566299462856,0.0022281571913859155,349,192,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.3112375298695508
0,contemp,0.07298612371029561,3.6624336580856696,0.00024983046520914783,0.002450181611823088,378,213,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.004247117908555513
1,kalshi_leads_etf,-0.0021473700032521256,-0.04456157858564705,0.9644567680663317,2.2480503584221267e-06,349,203,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.9644567680663317
2,kalshi_leads_etf,-0.042774810319138074,-0.9632346782759509,0.3354297658560693,0.0009272572551568548,324,189,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.5702306019553178
3,kalshi_leads_etf,0.0192116019587682,0.5268833251068322,0.5982746141658611,0.00019384600138561137,304,181,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.7264763172014028
4,kalshi_leads_etf,-0.019262320523456732,-0.8152951917443666,0.41490336039405784,0.00020494628505129953,285,170,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.5932795563490223
5,kalshi_leads_etf,0.01943363339843746,0.23488976691834243,0.8142942922164134,0.00021710585487944023,269,159,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.8651876854799392
6,kalshi_leads_etf,-0.040101431664491725,-1.1568213733526305,0.24734534763985339,0.000977701899664396,255,153,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.4672078788752786
7,kalshi_leads_etf,0.009925893286044093,1.5319278007445734,0.12554025226549054,5.9867665482715715e-05,241,145,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.3112375298695508
8,kalshi_leads_etf,0.05451487059454317,3.1582976482360383,0.0015869343752709629,0.0018330853314096895,227,135,event,30s,8,391,ELECTION_trump_fav,VIS,6,0.008992628126535456
-8,etf_leads_kalshi,0.10709959674049227,1.8972304411170628,0.05779753084660238,0.008115458440347223,95,50,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.14469219024547836
-7,etf_leads_kalshi,-0.06894038633463224,-2.767818022253239,0.0056432956629449095,0.0030445762973435597,106,58,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.02715977647233262
-6,etf_leads_kalshi,0.01935328505514363,0.5429386443274661,0.5871720475359166,0.00023479433539030925,118,64,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.727792447758975
-5,etf_leads_kalshi,0.0120260296444797,0.5253232658804475,0.5993584863897441,8.355040541174752e-05,132,72,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.727792447758975
-4,etf_leads_kalshi,-0.1702366380920288,-2.7965830360481085,0.005164613777873673,0.014554515537718582,147,82,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.02715977647233262
-3,etf_leads_kalshi,0.09337303249282307,1.3026044665193397,0.19270983211874093,0.0041326480062524595,164,93,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.36400746066873285
-2,etf_leads_kalshi,0.06974747507881755,1.883895314436863,0.059579137159902845,0.002246970851406682,183,106,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.14469219024547836
-1,etf_leads_kalshi,0.0024434602679881045,0.05420137517138064,0.956774725068663,2.6024855842576855e-06,207,122,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.956774725068663
0,contemp,0.06246096739498851,1.4609789163387676,0.14402122754948884,0.0017958262164180505,236,138,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.3060451085426638
1,kalshi_leads_etf,0.027352768120672017,0.44697363003569557,0.654894099773319,0.0003558152231506462,207,118,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.7422133130764282
2,kalshi_leads_etf,-0.04714354370259108,-2.727039665947254,0.006390535640548852,0.0010769651537982927,183,107,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.02715977647233262
3,kalshi_leads_etf,0.03135143294140482,0.7309793214430578,0.4647917836702974,0.0005311940438258445,164,98,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.727792447758975
4,kalshi_leads_etf,-0.08103772918043917,-3.3589986112674053,0.0007822546052351303,0.003483720462598594,147,87,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.013298328288997215
5,kalshi_leads_etf,-0.0074156366531488134,-0.2518580730658977,0.8011507679191436,3.0039866346087685e-05,132,80,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.8512226909140901
6,kalshi_leads_etf,0.05054282706090594,2.1238339090275122,0.03368403445607598,0.0013562508603914836,118,70,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.11452571715065832
7,kalshi_leads_etf,0.048036199204698156,0.5947228735746832,0.5520287295300121,0.0009890999143188361,106,62,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.727792447758975
8,kalshi_leads_etf,-0.03140867690351997,-0.5409089372415316,0.5885703504800934,0.0004657186998787699,95,56,calendar,10min,8,241,ELECTION_trump_fav,VNQ,6,0.727792447758975
-8,etf_leads_kalshi,0.03549744949113557,0.5364079695599835,0.5916766246672948,0.00047621193883828905,221,105,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.7184644728102866
-7,etf_leads_kalshi,-0.19761504522551265,-9.414059209416063,4.773378260136109e-21,0.013347640663756044,234,114,event,30s,8,391,ELECTION_trump_fav,VNQ,6,8.114743042231386e-20
-6,etf_leads_kalshi,0.09541305367629219,1.5571047332288668,0.11944562145997663,0.0032682101564475152,248,122,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.16921463040163354
-5,etf_leads_kalshi,0.119742345835525,5.033697185852128,4.811094446545895e-07,0.004935579385721867,262,130,event,30s,8,391,ELECTION_trump_fav,VNQ,6,2.0447151397820054e-06
-4,etf_leads_kalshi,-0.08232407794763269,-1.4816705272341968,0.1384279829128616,0.0023907761126550353,278,144,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.18102120842451133
-3,etf_leads_kalshi,0.026172510456962155,1.565192216493367,0.11753784601584501,0.0002604142257370823,296,155,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.16921463040163354
-2,etf_leads_kalshi,0.00891061650992687,0.15649447866425212,0.8756432710133145,3.2460234490439e-05,315,166,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.9666719168453809
-1,etf_leads_kalshi,-0.0441515157022078,-2.067740335410955,0.03866444684490128,0.0008548390124173411,339,178,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.06572955963633217
0,contemp,0.06629369019484327,2.9825140324945005,0.002858915422686112,0.0020350856665580785,368,202,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.006943080312237701
1,kalshi_leads_etf,0.0011557102420523804,0.041782711946060876,0.9666719168453809,6.53464791056102e-07,339,184,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.9666719168453809
2,kalshi_leads_etf,-0.09151813375667117,-2.1938595959992035,0.02824550483918366,0.004194085921125579,315,177,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.05335262025179136
3,kalshi_leads_etf,0.15107189879642877,5.287427190820753,1.2404871063122328e-07,0.011222721512350708,296,165,event,30s,8,391,ELECTION_trump_fav,VNQ,6,7.029426935769319e-07
4,kalshi_leads_etf,-0.13516234417156575,-8.278990536573305,1.2422380770218424e-16,0.009643022080088715,278,156,event,30s,8,391,ELECTION_trump_fav,VNQ,6,1.055902365468566e-15
5,kalshi_leads_etf,0.08821875362228852,3.9158746762514247,9.007703344285085e-05,0.004501440916973798,262,145,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.0002552182614214107
6,kalshi_leads_etf,0.06769372451566233,4.816355539755969,1.4620392268068069e-06,0.0026834017486614403,248,138,event,30s,8,391,ELECTION_trump_fav,VNQ,6,4.970933371143143e-06
7,kalshi_leads_etf,-0.06427266873189066,-2.469549282240368,0.013528338282347953,0.002513857522733254,234,130,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.0287477188499894
8,kalshi_leads_etf,-0.0015953772543304278,-0.06674528910249736,0.9467844791845297,1.6016334173363234e-06,221,124,event,30s,8,391,ELECTION_trump_fav,VNQ,6,0.9666719168453809
-8,etf_leads_kalshi,0.04183396304949324,2.2136724975439117,0.026851316167363092,0.0012519566552821049,94,47,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.06521033926359608
-7,etf_leads_kalshi,0.042078889427172826,1.2273203066777072,0.21970222619045932,0.0011511325467562505,106,55,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.28730291117213913
-6,etf_leads_kalshi,-0.002156957936143851,-0.14506360270357432,0.8846606550965173,2.884788436130492e-06,119,61,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.9399519460400496
-5,etf_leads_kalshi,-0.08651736406124816,-4.694335655614885,2.674745422706149e-06,0.00418847806109246,133,69,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,4.5470672186004534e-05
-4,etf_leads_kalshi,0.057736617664918145,1.4959844301137306,0.13465771261091744,0.0017268968109751537,148,80,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.20810737403505422
-3,etf_leads_kalshi,-0.12761831078628497,-2.4135815333954773,0.015796593173430396,0.007508965902574882,164,89,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.044990122106244014
-2,etf_leads_kalshi,-0.03904053615342191,-0.41766829742928446,0.6761896543165933,0.0006750548568185133,183,103,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.7663482748921391
-1,etf_leads_kalshi,0.20925705768500882,2.135464946697671,0.0327230505156724,0.01743495829659436,206,115,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.06871126666188174
0,contemp,-0.15311572189819453,-3.2198451336365363,0.001282598652660208,0.009802613536461502,235,126,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.007268059031741179
1,kalshi_leads_etf,-0.0031517451789221307,-0.04799441841056893,0.9617206909456683,4.704480878858774e-06,206,107,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.9617206909456683
2,kalshi_leads_etf,0.12408510448066107,2.0926931746300927,0.036376552938643274,0.007326699952896032,183,97,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.06871126666188174
3,kalshi_leads_etf,-0.11245164623858268,-3.4171887531962084,0.0006327139550817674,0.006175292340972582,164,90,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.005378068618195023
4,kalshi_leads_etf,-0.06082510537341648,-1.5612928654642193,0.11845466619536413,0.0019643121054329082,148,83,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.20137293253211902
5,kalshi_leads_etf,0.05475866125275421,0.8302569397217191,0.40639352826376474,0.001508261025563229,133,77,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.4934778557488572
6,kalshi_leads_etf,-0.3067768525470634,-2.8830349133100843,0.003938637843392364,0.031535947023443645,119,67,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.016739210834417546
7,kalshi_leads_etf,0.19755382627585097,2.411687919724646,0.015878866625733182,0.01465742859315744,106,62,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.044990122106244014
8,kalshi_leads_etf,-0.18236075265191568,-1.3919562897784956,0.16393563459919402,0.012222819642051408,94,54,calendar,10min,8,241,ELECTION_trump_fav,VOX,6,0.23224214901552484
-8,etf_leads_kalshi,-0.14644519608517473,-6.011751791894098,1.835291755693094e-09,0.007690321702817471,229,112,event,30s,8,391,ELECTION_trump_fav,VOX,6,1.0399986615594199e-08
-7,etf_leads_kalshi,0.06402922129434171,0.8108065977215875,0.4174767450046887,0.0014336955661918838,243,120,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.5069360475056934
-6,etf_leads_kalshi,0.0007945083401661086,0.02146747811690554,0.9828727461845405,2.1119654525225684e-07,257,127,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.9828727461845405
-5,etf_leads_kalshi,0.020111499873663917,0.45778873717291374,0.6471042282346593,0.00013901688946849067,271,134,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.7136926851376518
-4,etf_leads_kalshi,-0.05537346028559904,-2.2728985872213476,0.02303229196686616,0.0010037083928872148,287,140,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.039154896343672474
-3,etf_leads_kalshi,0.044296213383681275,7.2234737131332505,5.067609872307138e-13,0.0007328194219679007,306,149,event,30s,8,391,ELECTION_trump_fav,VOX,6,8.614936782922134e-12
-2,etf_leads_kalshi,-0.07758140679677673,-4.652146261698615,3.2849793942784294e-06,0.0023725381589014827,326,159,event,30s,8,391,ELECTION_trump_fav,VOX,6,9.307441617122216e-06
-1,etf_leads_kalshi,0.14343919667106098,5.386410503227573,7.187869438680376e-08,0.008507017886129842,351,176,event,30s,8,391,ELECTION_trump_fav,VOX,6,2.443875609151328e-07
