contract_ticker,etf,k,direction,coef,t_stat,p_value,r_squared,n_obs,n_kalshi_trades,w_sec,mean_w_sec,r2_daily_screen,contract_title
KXECKH276,VFH,0,contemp,0.0002001289845897,1.5268423735461871,0.126800211989392,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,1,kalshi_leads_etf,0.0003536339507274,1.905763967072774,0.056680835868049,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,2,kalshi_leads_etf,-5.5429445286401434e-05,-0.2471087092764323,0.8048240936844104,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,3,kalshi_leads_etf,0.0001927110836412,1.0640044281786454,0.2873266935357474,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,4,kalshi_leads_etf,0.000124066906304,0.3639239732494555,0.715914782317356,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,5,kalshi_leads_etf,0.0001963731632398,0.9185691043881202,0.3583209982091057,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,6,kalshi_leads_etf,2.4090589094632987e-05,0.1449524637738283,0.8847484037063644,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,7,kalshi_leads_etf,0.00050068945066,6.1702660533724725,6.817517853531172e-10,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,8,kalshi_leads_etf,0.0001099723430179,1.55076674986652,0.1209575915668915,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,9,kalshi_leads_etf,-1.2331259039083636e-05,-0.1651894211249405,0.8687948915977693,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,10,kalshi_leads_etf,0.0001312310349567,1.3487969643224424,0.1774021900457254,0.7409793908301153,39,136,300,223.65882015384616,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECDJT316,VFH,-10,etf_leads_kalshi,-5.525849504661345e-05,-0.4106540273623457,0.6813262414121318,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-9,etf_leads_kalshi,9.246762579454888e-05,0.8347688180605665,0.403847885722402,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-8,etf_leads_kalshi,1.491700607579386e-05,0.0798853954565204,0.9363284054413642,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-7,etf_leads_kalshi,1.851789203095544e-05,0.1172742862469858,0.9066427010062972,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-6,etf_leads_kalshi,0.0002572148342148,4.968849995642291,6.735114531281212e-07,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-5,etf_leads_kalshi,0.0002482112030583,3.784976286851191,0.0001537232356062,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-4,etf_leads_kalshi,1.041179975246171e-05,0.0901463804288359,0.9281708929740272,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-3,etf_leads_kalshi,0.0001258603947032,1.9213426186619775,0.0546885275021719,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
