contract_ticker,etf,direction,horizon_sec,n_kalshi_trades,n_events,coef,t_stat,p_value,r_squared,r2_daily_screen,contract_title
KXECKH276,VFH,kalshi_leads_etf,125,136,43,-0.00015328686662536835,-0.04903696426863973,0.9611279452276882,5.864592300719451e-05,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,125,136,43,-9.271550831844118,-1.2251333990483797,0.22751684426419197,0.035315723067130156,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,130,136,43,0.0009252162234752126,0.2850477327122374,0.7770425616823009,0.0019778416078748418,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,130,136,43,-8.914259053114693,-1.184039963367499,0.24321642987452685,0.03306335236612923,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,135,136,43,0.0026909360768491357,0.7904407153229606,0.4338188259646968,0.015010200087666958,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,135,136,43,-11.259407997713685,-1.5615678576630845,0.1260764418336338,0.056136710547880164,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,140,136,43,0.002662144736181889,0.7396481583856938,0.46372771096604115,0.01316769809400864,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,140,136,43,-10.236126763353155,-1.3929457814534423,0.1711435793555499,0.045185945200592714,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,145,136,43,0.0025713665003146953,0.7614650245881299,0.4507372713221187,0.013944958357060777,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,145,136,43,-9.885591454252939,-1.3642589187638354,0.1799283654710124,0.04342394271091232,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,150,136,43,0.002395988787541559,0.6619472160780268,0.5117086470331498,0.010574165638611688,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,150,136,43,-9.547702960525898,-1.3487396746925957,0.1848235560611095,0.042483348900130724,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,155,136,43,0.0010276023902247196,0.2827405154873461,0.7787983418964562,0.0019460153743791064,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,155,136,43,-10.333726068815787,-1.3940118433768947,0.1708236500266986,0.04525200488564951,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,160,136,43,0.0010614683241196294,0.28142518723946097,0.7797998246252593,0.0019279863227749106,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,160,136,43,-10.371421412552934,-1.392628073462462,0.1712390146862325,0.045166266087734,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,165,136,43,0.0005200330704738299,0.13623896565341462,0.8922991348347642,0.00045250382472172834,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,165,136,43,-8.901616932118083,-1.2335533301420638,0.2243945522343163,0.03578538654226893,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,170,136,43,0.00043297189188631734,0.1135180064075392,0.9101739342713406,0.0003142021674019668,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,170,136,43,-7.512746749142355,-1.1097186929200236,0.27358678768679856,0.02916013614439461,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,175,136,43,0.0003487390791612815,0.09245077687770553,0.9267901682611173,0.0002084235297298287,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,175,136,43,-8.140739973715313,-1.201617152448503,0.23640700045515417,0.03401865362996792,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,180,136,43,0.00024919088363540177,0.0689439035599789,0.9453694291552768,0.00011591977661062902,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,180,136,43,-5.2558628072385005,-0.824788015989375,0.41426493095094996,0.01632127587669241,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,185,136,43,0.000352834656639203,0.09958457768008983,0.9211594776180443,0.00024182170596454,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,185,136,43,-4.702304013161186,-0.7044409466180581,0.48514054974870613,0.011958603540529134,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,190,136,43,0.0004939212247946479,0.13659327889856102,0.892020817036419,0.0004548594438626985,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,190,136,43,-3.809159050123286,-0.5575316879358385,0.5801956805205593,0.00752445535217805,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,195,136,43,0.0011124065359778654,0.2966696469527773,0.7682164682670642,0.00214205733631756,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,195,136,43,-4.462250414418925,-0.6445747231729291,0.5227930979265609,0.01003191579876106,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,200,136,43,0.00065725162221223,0.16724021057844562,0.8680031978256446,0.0006817127076887974,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,200,136,43,-4.927818132233998,-0.7167379430498361,0.47759908126347983,0.01237454417904571,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,205,136,43,0.0012518635359071346,0.3091123474583401,0.758801487761193,0.0023250800225419477,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,205,136,43,-3.9260949487725223,-0.5952877105527028,0.5549229081697272,0.008569045547416665,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,210,136,42,0.001321714578974146,0.3275761321198692,0.744940538299238,0.0026754756853354378,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,210,136,43,-3.8465986643203314,-0.5872509917854072,0.5602554437121425,0.008341150417791487,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,215,136,42,0.0006462678728849063,0.16323444165591264,0.8711557891682069,0.0006656936303611749,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,215,136,43,-3.5032361004212196,-0.5140131627815654,0.6100022345600278,0.006402873931486308,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,220,136,42,0.0010851700207956479,0.26427873260746604,0.7929220961566097,0.0017430377272865671,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,220,136,43,-4.203876981985841,-0.6115184812411354,0.5442324769381741,0.00903841206935685,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,225,136,42,0.00148723286650547,0.37442739981267065,0.7100640769842441,0.0034926555455164765,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,225,136,43,-3.884539927531941,-0.5411521533619656,0.5913311363189382,0.007091922304133802,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,230,136,42,0.0010586752365392624,0.26602223039347134,0.7915885350014338,0.0017660711511429117,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,230,136,43,-1.9270946405604907,-0.26963929222619376,0.7887902561847927,0.001770162138003406,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,235,136,42,0.0013302565132209867,0.32259009345625483,0.7486858731100582,0.0025948584023847143,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,235,136,43,-2.865185947899005,-0.39127641644212185,0.6976190396486646,0.003720187406382247,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,240,136,42,0.0013843530436724347,0.33529115601454684,0.7391576308706227,0.002802627187666551,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,240,136,43,-2.937375496736712,-0.413592007688645,0.6813283869004754,0.004154820295718897,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,245,136,42,0.0014689992528876205,0.36180696606168733,0.7194006483567802,0.003261931995729994,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,245,136,43,-3.961832479871135,-0.5550850354170446,0.5818525234127929,0.007459051659701399,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,250,136,42,0.0009800447471278173,0.2394908814520518,0.8119479398739159,0.0014318439406537653,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,250,136,43,-4.454267863649847,-0.6301498402321443,0.5320931131968347,0.009592191925867355,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,255,136,42,0.0013050736267891684,0.31984328947545704,0.7507518130723935,0.0025509691591678596,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,255,136,43,-3.813039815434221,-0.5651648554832561,0.57504138085525,0.007730296819746019,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,260,136,42,0.0009926741767346653,0.2511515080000638,0.8029827306664733,0.001574444215675097,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,260,136,43,-4.352027672090754,-0.6864771273532568,0.49627656629536454,0.011363314025053639,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,265,136,42,0.0009691124084010179,0.2406845948117437,0.8110289610162222,0.00144613252653214,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,265,136,43,-4.392094811868709,-0.6981583143981225,0.4890192125323132,0.011748741494264747,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,270,136,42,0.0010971014623986394,0.2784653194384401,0.7820897020149524,0.0019348225577949796,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,270,136,43,-5.55038796301914,-0.8772908688155,0.38544048714376644,0.018425805967812958,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,275,136,42,0.0016857887443321449,0.42049608541268896,0.6763736215193705,0.004400969793921461,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,275,136,43,-4.600210950663468,-0.7497235545646352,0.45770179951536694,0.013523994350803203,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,280,136,42,0.0017443071159837127,0.4346549183484325,0.6661488954503036,0.004700919432997552,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,280,136,43,-4.088056127532803,-0.6834825909965407,0.4981465785507868,0.011265507025010169,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,285,136,42,0.0015673152739371166,0.3853465650264454,0.7020223276034749,0.0036985691833577583,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,285,136,43,-3.6342875662241907,-0.6205744221358029,0.5383142320608372,0.009305583314624166,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,290,136,42,0.0006582357461951349,0.1638758835487486,0.8706541039144321,0.0006709321780118405,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,290,136,43,-2.3686396655384185,-0.42616806756963577,0.6722145371503905,0.004410201086018084,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,295,136,42,0.0009958183506948357,0.23935205640270255,0.8120548316599216,0.0014301868087543967,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,295,136,43,-2.2060900413478874,-0.39503374540321634,0.6948657459465746,0.0037917062913722654,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,300,136,42,0.0006519787440404539,0.14905267525867769,0.8822610246518219,0.0005551091826898613,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,300,136,43,-3.280479882042544,-0.6085294682281894,0.546193196835367,0.008951060086000107,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,305,136,42,0.0012118224836292497,0.26420576990879274,0.7929779173744169,0.0017420770925923312,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,305,136,43,-3.6495084963659554,-0.6881195935500038,0.49525253869485686,0.011417133280894776,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,310,136,42,0.0008252484492822873,0.17186102597756384,0.8644133424429493,0.0007378604661680832,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,310,136,43,-4.656952866509336,-0.8988626307890226,0.373974655015217,0.01932536637568938,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,315,136,42,0.0015892324759148647,0.3125346504147662,0.7562578265062334,0.0024359991103398704,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,315,136,43,-4.319372807004126,-0.8770216948779336,0.38558495210491206,0.018414708924056278,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,320,136,42,0.0008519770056581676,0.1629399558061168,0.8713861308069846,0.0006632954770449118,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,320,136,43,-5.092676237214395,-1.0126356549923459,0.3171731620790439,0.024400248756511145,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,325,136,42,0.0009464005741066184,0.17327838797128686,0.8633065126564212,0.000750071963184884,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,325,136,43,-5.087597223266515,-1.0274622636870405,0.3102265977910772,0.025101930009229223,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,330,136,42,0.0012854184004781673,0.22918542212488985,0.8198926356550416,0.0013114268440901355,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,330,136,43,-5.80537625598452,-1.1158862356805832,0.27096845893968724,0.029475586086667338,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,335,136,40,0.00035592010607868037,0.0617541662828199,0.9510822767473018,0.00010034722030061172,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,335,136,43,-6.774649244334047,-1.288930251847171,0.20464759255525544,0.03894254488078608,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,kalshi_leads_etf,340,136,40,0.0005208321086858611,0.09118076003642689,0.9278279283966177,0.00021873980034758933,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,etf_leads_kalshi,340,136,43,-7.218402226629529,-1.3966756780314205,0.1700262533089363,0.045417253167971294,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
