k_lag,direction,beta,z_stat,p_value,pseudo_r2,n_obs,n_up,mode,bar,K_chosen,n_total,group,etf,n_members,p_fdr
0,contemp,-0.060020563289844515,-3.2882316858932494,0.0010081883384697103,0.0016724045814768829,251,135,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.005713067251328358
1,kalshi_leads_etf,-0.1353800835030176,-4.16770381159768,3.076833693913628e-05,0.008610497826188501,216,119,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.0005230617279653168
2,kalshi_leads_etf,0.14711499636199088,3.5715693754832545,0.00035484852255187054,0.0104185938946032,191,102,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.0030162124416908995
3,kalshi_leads_etf,-0.04502812951349664,-1.2843908667993507,0.19900522701294598,0.0011322148869884474,171,92,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.4228861074025102
4,kalshi_leads_etf,0.01773503605072354,0.38661774257867626,0.6990392208160398,0.00017596070984671197,153,82,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.9277652163008832
5,kalshi_leads_etf,0.036517261624977405,0.6306670355546624,0.5282582572959482,0.0007098758461979715,138,76,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.9277652163008832
6,kalshi_leads_etf,0.007739465838296305,0.4761823781001645,0.633944452658697,2.5246677387236183e-05,123,68,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.9277652163008832
7,kalshi_leads_etf,-0.021118627803971272,-0.3440242122507575,0.7308280774697602,0.0002040418076445505,110,57,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.9277652163008832
8,kalshi_leads_etf,-0.09728639568224733,-1.832296900116179,0.0669071986964745,0.004121237305099501,98,50,calendar,10min,8,261,ELECTION_trump_fav,VFH,6,0.17132914226273419
-8,etf_leads_kalshi,0.027729536313380203,0.9464313776689279,0.3439286075652732,0.00047259186302084366,126,75,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.531526029873604
-7,etf_leads_kalshi,0.010498298025493548,0.24247831473541862,0.8084095579010888,6.412108105380288e-05,138,80,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.9116419195976349
-6,etf_leads_kalshi,0.005151183967981209,0.12487269895094233,0.9006243322469618,1.517994274513601e-05,152,86,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.9116419195976349
-5,etf_leads_kalshi,0.0030969979494608426,0.11096775116608383,0.9116419195976349,5.1991136530427084e-06,167,93,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.9116419195976349
-4,etf_leads_kalshi,0.09272781418251068,1.428681965429893,0.1530956636015684,0.004288174394990407,183,103,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.28918069791407364
-3,etf_leads_kalshi,-0.03989024296982378,-0.5449812647051987,0.5857664032117561,0.0007615782290637529,201,111,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.7660022195846042
-2,etf_leads_kalshi,0.15607034587926352,4.599501360245813,4.2350342760349625e-06,0.010649430565615292,221,118,event,event(active),8,289,ELECTION_trump_fav,VFH,6,3.599779134629718e-05
-1,etf_leads_kalshi,0.10762025252919014,4.270148767964506,1.9534262448671234e-05,0.0055219714508085715,246,126,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.00011069415387580365
0,contemp,-0.06887137573623534,-2.1903118203268312,0.028501630165845903,0.002189756570105228,282,143,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.08075461880323005
1,kalshi_leads_etf,-0.10531130529338133,-1.3461389719131158,0.17825770220680137,0.005244694130102645,246,127,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.3030380937515623
2,kalshi_leads_etf,0.12843034710247273,1.961137560673887,0.04986297820026475,0.00795282719592394,221,110,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.12109580420064298
3,kalshi_leads_etf,-0.020122332103581213,-0.25780226670476936,0.7965595150315962,0.0002215682503549088,201,104,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.9116419195976349
4,kalshi_leads_etf,-0.033547735963770434,-1.428930751192917,0.1530241378903928,0.0006279524098685707,183,91,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.28918069791407364
5,kalshi_leads_etf,0.11254776610224664,4.630040442654884,3.655943200186839e-06,0.006675250525029042,167,84,event,event(active),8,289,ELECTION_trump_fav,VFH,6,3.599779134629718e-05
6,kalshi_leads_etf,-0.058833645081619694,-0.7766912419432452,0.43734095522386285,0.0015331778579567024,152,78,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.6195663532338057
7,kalshi_leads_etf,0.09120832030436636,2.2031313084097865,0.02758549508183677,0.0037168861778783535,138,70,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.08075461880323005
8,kalshi_leads_etf,-0.1309526003052065,-2.6927528716593425,0.0070864774089991435,0.007975030530236293,126,62,event,event(active),8,289,ELECTION_trump_fav,VFH,6,0.03011752898824636
-8,etf_leads_kalshi,0.045066852971831516,1.149296498770571,0.25043374132730656,0.0014422189014214881,106,60,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.3547811335470176
-7,etf_leads_kalshi,-0.027028389373133444,-0.48324075675527955,0.628924799556758,0.0004725598362992356,118,67,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.712781439497659
-6,etf_leads_kalshi,-0.03341350379592629,-0.3851255494710805,0.7001443995000458,0.0006922091681129672,131,74,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.7439034244687986
-5,etf_leads_kalshi,-0.007029398478986393,-0.21908151932696163,0.8265865465316439,2.8341717233204555e-05,146,82,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.8265865465316439
-4,etf_leads_kalshi,0.08916977931292347,1.2701862447304895,0.20401829619232892,0.004190002708281737,162,94,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.3153010032063265
-3,etf_leads_kalshi,-0.10634844510616544,-2.0909263862621645,0.0365346633671706,0.005446675973567405,180,107,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.08872703960598576
-2,etf_leads_kalshi,-0.04961985656506643,-1.743342046763892,0.08127388487168187,0.001159882141065549,200,120,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.17270700535232397
-1,etf_leads_kalshi,0.16900313156912822,4.784785701250944,1.7116986110248242e-06,0.01438749627677205,225,132,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,9.699625462474004e-06
0,contemp,-0.28723590287189604,-6.069268088361255,1.2849449552165294e-09,0.030037207951374656,261,143,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,2.1844064238681e-08
1,kalshi_leads_etf,-0.013345664695760224,-0.5291380884872436,0.5967096610311022,8.52077992800071e-05,225,125,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.712781439497659
2,kalshi_leads_etf,0.13626017962027373,3.806290140222201,0.00014106688409266672,0.009066876101461951,200,109,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.00047962740591506685
3,kalshi_leads_etf,-0.028287973746791862,-1.3306098480279307,0.18331742039781151,0.00042805616335039876,180,103,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.31163961467627954
4,kalshi_leads_etf,-0.13366880792698382,-4.453737415115363,8.43882980282681e-06,0.00930049755829676,162,93,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,3.586502666201394e-05
5,kalshi_leads_etf,0.1795403984894359,5.237182493262838,1.630464565290914e-07,0.01576227093601601,146,87,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,1.385894880497277e-06
6,kalshi_leads_etf,-0.04824028033541131,-1.5885523475970542,0.11216149379235239,0.0012640097497033098,131,80,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.21186059938555452
7,kalshi_leads_etf,0.07014382950365596,0.7010921283148067,0.4832455224985094,0.002056756641832469,118,72,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.6319364524980507
8,kalshi_leads_etf,-0.23487302369907515,-3.694257376746458,0.00022053034553700272,0.022249538748902453,106,64,calendar,10min,8,261,ELECTION_trump_fav,VGT,6,0.0006248359790215077
-8,etf_leads_kalshi,0.06027273649677095,1.9325982777604456,0.05328570476358222,0.0022644553575577042,133,82,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.1240569416290819
-7,etf_leads_kalshi,0.050309661764433675,0.753883949586372,0.45091890911436006,0.0014896827733139606,145,86,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.4791013409340076
-6,etf_leads_kalshi,-0.17073069491495593,-2.565288756238329,0.010308997285410033,0.015330873986136306,159,95,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.04381323846299264
-5,etf_leads_kalshi,0.07424161620126711,1.8807765226188147,0.06000232510329345,0.0029119021598523753,174,105,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.1240569416290819
-4,etf_leads_kalshi,0.11342181017943401,3.922978028874767,8.746112998862877e-05,0.006439019331529905,190,119,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.0007434196049033446
-3,etf_leads_kalshi,-0.08707123172220006,-1.1221680716213893,0.2617909852830771,0.0035682149788586193,208,132,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.34234205767787007
-2,etf_leads_kalshi,-0.044229064063367275,-1.1335951417995391,0.2569644118292663,0.0009156165788406501,228,142,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.34234205767787007
-1,etf_leads_kalshi,0.10856302940430763,3.673352751040651,0.00023938865023784915,0.005980177042918644,253,151,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.0013565356846811452
0,contemp,-0.22197958187128142,-5.631451923008012,1.7869879268653498e-08,0.019495223259420547,289,170,event,event(active),8,289,ELECTION_trump_fav,VGT,6,3.037879475671095e-07
1,kalshi_leads_etf,0.052701525906781135,1.8406204117755047,0.06567720439186689,0.0012763601858469809,253,148,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.1240569416290819
2,kalshi_leads_etf,0.035859725695202495,0.8288107358654323,0.4072115122816611,0.0006212315613913777,228,134,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.4791013409340076
3,kalshi_leads_etf,0.012221616961097812,0.3123940588178884,0.7547410649871833,7.631817175035582e-05,208,125,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.7547410649871833
4,kalshi_leads_etf,-0.037457119378632345,-0.7980510476551133,0.4248408672659323,0.00071559056509507,190,116,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.4791013409340076
5,kalshi_leads_etf,0.10777421630349186,2.4378391854672787,0.01477534545649784,0.005972788899091808,174,108,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.05023617455209266
6,kalshi_leads_etf,-0.11100734175647828,-2.2221821861593822,0.026270995830376183,0.006116139275827992,159,98,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.07443448818606585
7,kalshi_leads_etf,0.0818327032433756,1.6999470773547627,0.08914088061681126,0.0027177178179802475,145,89,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.15153949704857914
8,kalshi_leads_etf,-0.06167388206910573,-1.4658418324348719,0.1426913816267031,0.0017469280356861017,133,81,event,event(active),8,289,ELECTION_trump_fav,VGT,6,0.22052304433217754
-8,etf_leads_kalshi,0.1161860016925498,1.7871458974070402,0.07391391096150568,0.00941292330172816,105,68,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.15706706079319957
-7,etf_leads_kalshi,-0.12045244139285863,-1.005109479962155,0.3148441357765368,0.00903501920303873,117,75,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.5352350308201126
-6,etf_leads_kalshi,0.02738465561391823,0.3082164172705164,0.757917660989656,0.0004959000442107397,130,82,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.757917660989656
-5,etf_leads_kalshi,-0.04507491195931332,-1.0237625139753457,0.30594746010092966,0.0011966108452804436,145,89,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.5352350308201126
-4,etf_leads_kalshi,0.028504979716757424,0.5212214762797748,0.6022124949474816,0.00045318862085075295,161,99,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.6398507758816993
-3,etf_leads_kalshi,-0.1196336656143902,-2.0582995891061713,0.039561383616199326,0.006940047885542366,179,110,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.11209058691256475
-2,etf_leads_kalshi,-0.04302665944385145,-2.192712189154792,0.028328121974667813,0.0008718881351178487,199,122,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.09631561471387057
-1,etf_leads_kalshi,0.0961274621645674,5.6032886850893595,2.1032249118318802e-08,0.004769874729372514,223,130,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,1.7877411750570984e-07
0,contemp,-0.01931030676730097,-0.5917158658947191,0.5540408703722546,0.00017193407193871746,259,144,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.6279129864218885
1,kalshi_leads_etf,-0.02399600759662214,-0.8839646324649415,0.3767153052406471,0.0002825459308390954,223,128,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.5492407110444067
2,kalshi_leads_etf,0.1722521734477686,10.203875955088286,1.9051428058522237e-24,0.014261094785941397,199,110,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,3.23874276994878e-23
3,kalshi_leads_etf,-0.029490626340961182,-0.6923707172823106,0.4887045503202285,0.0004655737554860595,179,100,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.5934269539602776
4,kalshi_leads_etf,-0.22969697489860097,-4.488731769470098,7.16484439927902e-06,0.026686086447066937,161,91,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,4.0600784929247777e-05
5,kalshi_leads_etf,0.1010539120167439,2.646873602258386,0.008123971191991548,0.005592906357279159,145,83,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.03452687756596408
6,kalshi_leads_etf,-0.010229910072134151,-0.7008055009612056,0.48342440460713243,6.011189535370942e-05,130,74,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.5934269539602776
7,kalshi_leads_etf,0.08194187902646564,0.8637971651284705,0.3876993254431107,0.0029003741117832327,117,68,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.5492407110444067
8,kalshi_leads_etf,-0.18602177476866788,-1.8050356991928997,0.07106909587364792,0.014421627145239979,105,61,calendar,10min,8,261,ELECTION_trump_fav,VIS,6,0.15706706079319957
-8,etf_leads_kalshi,0.047374743831659974,0.3735897482430353,0.7087095622855174,0.0014121589069918672,129,90,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.8110591778502295
-7,etf_leads_kalshi,-0.043489360480352485,-0.5729349196213954,0.566688759862781,0.0010798997827444756,141,98,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.8028090764722731
-6,etf_leads_kalshi,0.08552901010269844,1.8659929950233292,0.062042345555377104,0.004384154514509797,155,104,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.2636799686103527
-5,etf_leads_kalshi,-0.03722075564511952,-1.592194357030559,0.11134104077888117,0.0007780529960824678,170,114,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.31546628220683
-4,etf_leads_kalshi,-0.0019852070452012955,-0.046598102924173566,0.9628335440369128,2.121772147090084e-06,186,126,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.9628335440369128
-3,etf_leads_kalshi,-0.03921456210523837,-0.7415062517564147,0.45838654256526457,0.0007255358614145502,204,137,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.7084155657826816
-2,etf_leads_kalshi,0.0278745263655872,0.5010660827306586,0.6163246160955349,0.00037116991199637184,224,147,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.8059629595095457
-1,etf_leads_kalshi,0.030282072536996454,1.1987069562028339,0.23064191225879593,0.00047056179261506514,249,156,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.5601303583427901
0,contemp,0.010525271025911968,0.3229246764103363,0.746752287591192,5.10243380265063e-05,285,173,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.8110591778502295
1,kalshi_leads_etf,0.00911538779357985,0.30108482224468486,0.7633498144472748,4.0339456312210586e-05,249,152,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.8110591778502295
2,kalshi_leads_etf,0.0471040325741649,0.8271870775879187,0.40813103485780877,0.0011022911215057274,224,136,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.7084155657826816
3,kalshi_leads_etf,0.034066382845564555,0.9638659914796534,0.33511311615386674,0.000617610700756388,204,127,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.7084155657826816
4,kalshi_leads_etf,-0.22583506848620713,-8.338428397804181,7.528439443622468e-17,0.0248241515977633,186,118,event,event(active),8,289,ELECTION_trump_fav,VIS,6,1.2798347054158195e-15
5,kalshi_leads_etf,0.03445206922106114,0.7764831790720244,0.4374637488485812,0.0006227204421107579,170,108,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.7084155657826816
6,kalshi_leads_etf,-0.09039313253786187,-1.6275434665730117,0.10362172480613549,0.0044756932450542575,155,99,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.31546628220683
7,kalshi_leads_etf,0.15648523790020996,3.637562774678038,0.0002752301249104452,0.009473975843248827,141,90,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.0023394560617387844
8,kalshi_leads_etf,-0.139339913992295,-2.1501340964693076,0.03154460926923402,0.008759215293262401,129,83,event,event(active),8,289,ELECTION_trump_fav,VIS,6,0.17875278585899276
-8,etf_leads_kalshi,0.09715429176386109,1.5741908870462207,0.11544332550754241,0.006804719622280131,102,53,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.26942757898736674
-7,etf_leads_kalshi,-0.05116125310676046,-2.4097616373587423,0.01596294585848929,0.0017064547351415271,114,61,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.06784251989857948
-6,etf_leads_kalshi,0.013916241015813789,0.43261699788846225,0.6652930386236382,0.00012438705676087736,126,67,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.75399877710679
-5,etf_leads_kalshi,0.030319418663775605,1.1416720873357853,0.25359034733186403,0.0005431417116137371,141,76,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.43110359046416885
-4,etf_leads_kalshi,-0.17508700668004296,-2.9188804345287527,0.003512909354313749,0.015553494570322846,157,87,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.019906486341111244
-3,etf_leads_kalshi,0.07002431675801955,1.0570761811512637,0.29047682080493875,0.002420358734732897,175,99,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.44891872306217806
-2,etf_leads_kalshi,0.08136649503252157,2.9703021070551654,0.0029750701583268592,0.00321013670643977,195,113,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.019906486341111244
-1,etf_leads_kalshi,-0.027294350621042865,-0.9129137375943731,0.36128791182671594,0.000384716838194743,220,130,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.4724534231580132
0,contemp,0.05628177414920989,1.5238799714098412,0.12753869753562252,0.001457332988806348,255,148,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.26942757898736674
1,kalshi_leads_etf,0.016525703099000782,0.3380702256665509,0.7353102673907832,0.00013308521901389536,220,128,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.7812671591027072
2,kalshi_leads_etf,-0.06113665083537563,-2.235509536640661,0.025383916243515586,0.0018343415624545445,195,112,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.08630531522795298
3,kalshi_leads_etf,0.041403892785558644,1.4660372831239532,0.14263813005213533,0.0009321188872286612,175,102,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.26942757898736674
4,kalshi_leads_etf,-0.08490292732386492,-4.793753307497969,1.636895438669719e-06,0.003845827248448175,157,92,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,2.7827222457385222e-05
5,kalshi_leads_etf,-0.0018813268457026366,-0.10479774029186727,0.9165363031629031,1.9584558852425715e-06,141,84,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.9165363031629031
6,kalshi_leads_etf,0.04669983501797984,1.8582680896456296,0.06313095297002295,0.0011690947549363173,126,77,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.17887103341506502
7,kalshi_leads_etf,0.058796241104493954,0.9316687009605135,0.3515077665187012,0.0014834305099516998,114,68,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.4724534231580132
8,kalshi_leads_etf,-0.033847120482667505,-0.5755645787036546,0.5649095288097241,0.0005478271340753071,102,61,calendar,10min,8,261,ELECTION_trump_fav,VNQ,6,0.6859615706975222
-8,etf_leads_kalshi,0.02629008385668808,0.9814006257218626,0.32639521771793356,0.00044847096568845224,127,68,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.4268245154772978
-7,etf_leads_kalshi,-0.15404888864315391,-2.0254473670281485,0.04282144781971422,0.01267281845193835,139,78,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.1533626391762583
-6,etf_leads_kalshi,-0.04872991214053732,-1.3082794820582468,0.19077853179355053,0.0013594456403714927,152,85,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.27026958670752993
-5,etf_leads_kalshi,0.16614352804520846,4.835912358412969,1.3253631155844004e-06,0.014338984619831407,167,94,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,1.1265586482467403e-05
-4,etf_leads_kalshi,-0.15036825705799367,-10.7003057939226,1.0144288820606822e-26,0.010842143137280269,183,106,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,1.7245290995031596e-25
-3,etf_leads_kalshi,0.059648436520761856,0.748631696358986,0.45407922238531173,0.0017086565388023667,201,117,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.5146231187033533
-2,etf_leads_kalshi,0.1170139538587403,2.801601235633872,0.0050849684061810025,0.006335641810417347,221,130,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.028814820968359012
-1,etf_leads_kalshi,-0.050649128431808646,-1.6618865671758674,0.09653552053702184,0.0012902275275556985,246,145,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.16411038491293714
0,contemp,0.0469536805366408,1.723711908138314,0.08475986420913446,0.001017747521775636,282,166,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.16411038491293714
1,kalshi_leads_etf,-0.0252201410732428,-0.30918419695394533,0.7571814143772182,0.000315498797486935,246,146,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.8045052527757943
2,kalshi_leads_etf,-0.0500313208388617,-1.925810897187832,0.05412799029750293,0.0011672123514486765,221,134,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.1533626391762583
3,kalshi_leads_etf,0.0017834704429417574,0.02190429671586504,0.9825242973148313,1.6655592462999635e-06,201,124,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.9825242973148313
4,kalshi_leads_etf,0.10911393993614218,1.8083354707724542,0.07055430445833927,0.00595426160178536,183,114,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.16411038491293714
5,kalshi_leads_etf,-0.040991744096866796,-0.8323027356404914,0.4052380868754971,0.0008661681724564385,167,108,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.49207481977738937
6,kalshi_leads_etf,-0.0960844670990152,-1.7109545696270154,0.08708949970140743,0.004523760663097565,152,100,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.16411038491293714
7,kalshi_leads_etf,0.03668347646833823,1.4900146914597459,0.13622037304944035,0.0005409008695185236,139,92,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.21052239471277143
8,kalshi_leads_etf,-0.06266940172479615,-1.9891709490115481,0.04668233730400617,0.0018513649639457785,127,85,event,event(active),8,289,ELECTION_trump_fav,VNQ,6,0.1533626391762583
-8,etf_leads_kalshi,0.017146011321706348,0.6201068994368581,0.535187410110273,0.000213036743046513,102,53,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.6065457314583095
-7,etf_leads_kalshi,0.046842713533936625,1.2505696501213879,0.21109152926737373,0.0014475095788161196,114,61,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.29904633312877943
-6,etf_leads_kalshi,0.01046274933261006,1.125832573558894,0.2602363937036668,6.945249184242552e-05,127,67,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.340309130227872
-5,etf_leads_kalshi,-0.0748907970072878,-2.9185691293237173,0.003516418965643311,0.0032318463991841684,142,76,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.022756308434254538
-4,etf_leads_kalshi,0.05364344654839769,1.7076733577762495,0.0876969683071176,0.0015371009694871152,157,87,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.16564982902455547
-3,etf_leads_kalshi,-0.14283654148267716,-2.5971215639733662,0.00940086469079714,0.009664094750284846,175,98,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.038446025416363744
-2,etf_leads_kalshi,-0.015012610729701788,-0.18492835122892606,0.8532852334387849,0.00010655870521436572,195,112,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.906615560528709
-1,etf_leads_kalshi,0.13131310743107863,2.3723227984762936,0.017676639895383935,0.008758961232304019,219,125,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.042928982603075275
0,contemp,-0.1373046987706123,-2.5004343322330116,0.012404112703794061,0.00797210400927939,255,140,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.038446025416363744
1,kalshi_leads_etf,-0.004503284785916296,-0.06875759688960342,0.9451825709476942,9.773193213269415e-06,219,116,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.9451825709476942
2,kalshi_leads_etf,0.1089466181614887,2.4684704513427116,0.013569185441069557,0.005769446080511886,195,103,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.038446025416363744
3,kalshi_leads_etf,-0.1087565306684915,-2.876916445242173,0.0040158191354566835,0.005884568138492807,175,94,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.022756308434254538
4,kalshi_leads_etf,-0.06402270436931928,-1.5799093804592081,0.11412762070606415,0.0022168511873527086,157,86,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.19401695520030904
5,kalshi_leads_etf,0.05317193121920231,0.8372022723175994,0.4024788804328642,0.0014493436287438266,142,80,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.4887243548113351
6,kalshi_leads_etf,-0.2811226768607867,-3.3803469688011805,0.0007239437660724381,0.027523578193910492,127,73,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.012307044023231448
7,kalshi_leads_etf,0.2056220321230898,2.032702565175137,0.0420825819872158,0.01586272606938921,114,66,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.08942548672283358
8,kalshi_leads_etf,-0.1857645129712484,-1.3353421178028864,0.1817643997462116,0.012816124539980156,102,60,calendar,10min,8,261,ELECTION_trump_fav,VOX,6,0.28090861778959975
-8,etf_leads_kalshi,0.002047167835045683,0.07215634239973152,0.9424774882822353,2.7736888269513926e-06,129,77,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.9424774882822353
-7,etf_leads_kalshi,0.003219089937974034,0.11855354339322462,0.905629072686529,6.154053964646522e-06,141,83,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.9424774882822353
-6,etf_leads_kalshi,-0.041202714568254854,-1.9382451130487826,0.052593325227881065,0.0010032273684381643,155,87,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.08940865288739781
-5,etf_leads_kalshi,-0.018332449921093764,-0.44531819442361315,0.6560898211339339,0.00018222337284290457,170,100,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.7435684639517918
-4,etf_leads_kalshi,0.10184296026428209,3.677056422676051,0.00023594086743489455,0.005279334636737687,186,114,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.0008679759260769148
