date,VAW,VCR,VDC,VDE,VFH,VGT,VHT,VIS,VNQ,VOX,VPU,MARA,COIN,GEO,IBKR,FSLR,RUN,DHI,TAN,prob
2024-04-08,196.80860900878906,306.1814270019531,188.3074493408203,126.93506622314453,97.30172729492188,64.00711822509766,252.49501037597656,236.93722534179688,77.6649169921875,129.29612731933594,133.58872985839844,17.950000762939453,256.989990234375,15.930000305175781,28.234758377075195,179.22000122070312,11.880000114440918,153.04502868652344,43.52482223510742,0.465
2024-04-09,197.40676879882812,307.3896484375,189.24725341796875,126.87901306152344,96.71621704101562,64.15177917480469,253.68167114257812,236.332763671875,78.6993637084961,129.81349182128906,134.1416015625,17.979999542236328,242.9499969482422,15.920000076293945,27.427488327026367,184.6999969482422,13.020000457763672,154.63658142089844,45.29606246948242,0.465
2024-04-10,194.2425537109375,302.1245422363281,188.26950073242188,127.32743072509766,95.13241577148438,63.568145751953125,250.58477783203125,233.4957275390625,75.44043731689453,128.62252807617188,131.6864776611328,17.3799991607666,250.99000549316406,15.59000015258789,28.019981384277344,185.2899932861328,12.289999961853027,144.75515747070312,43.75368881225586,0.455
2024-04-11,194.1653594970703,304.1087341308594,187.56703186035156,127.0191421508789,94.66207885742188,64.79478454589844,249.5042724609375,233.8564453125,75.69676208496094,129.8623046875,131.46156311035156,17.600000381469727,263.010009765625,15.680000305175781,27.68917465209961,184.44000244140625,11.850000381469727,147.13760375976562,43.46511459350586,0.455
2024-04-12,190.66348266601562,299.4035949707031,185.6210174560547,125.20674133300781,93.27989196777344,63.642337799072266,245.78997802734375,231.4873504638672,74.79962158203125,127.65613555908203,130.4589385986328,16.110000610351562,245.75,15.369999885559082,27.25221061706543,182.47999572753906,11.640000343322754,148.13357543945312,41.78343200683594,0.455
2024-04-15,189.68914794921875,294.2367858886719,184.7002410888672,123.94551086425781,92.60797882080078,62.4317626953125,244.65159606933594,229.4595184326172,73.52718353271484,125.77208709716797,129.2594757080078,15.149999618530273,223.41000366210938,15.199999809265137,26.948556900024414,175.9600067138672,10.6899995803833,145.55581665039062,40.400264739990234,0.455
2024-04-16,188.39642333984375,292.9007873535156,185.06094360351562,122.91785430908203,92.05123901367188,62.4688606262207,244.8638153076172,228.8647918701172,72.49275207519531,125.33280181884766,127.47904968261719,14.600000381469727,218.8300018310547,15.180000305175781,26.5115909576416,173.0800018310547,10.329999923706055,142.60704040527344,39.544498443603516,0.445
2024-04-17,188.531494140625,290.6906433105469,185.43115234375,122.3572998046875,92.176025390625,61.541446685791016,244.207763671875,227.23667907714844,71.9618148803711,125.04969787597656,130.1028289794922,14.630000114440918,213.77999877929688,14.989999771118164,26.965835571289062,178.00999450683594,10.845000267028809,142.30433654785156,39.90272521972656,0.445
2024-04-18,188.46395874023438,289.2760925292969,186.30450439453125,122.08637237548828,92.53117370605469,60.957801818847656,243.9183807373047,226.4664764404297,71.97096252441406,125.99662017822266,130.74005126953125,15.029999732971191,218.0800018310547,14.770000457763672,27.304054260253906,174.2899932861328,10.109999656677246,142.4410400390625,39.504695892333984,0.425
2024-04-19,188.35784912109375,286.8596496582031,188.13658142089844,123.55311584472656,93.8270034790039,59.34164810180664,244.40074157714844,226.3787384033203,72.3188247680664,124.26875305175781,132.70787048339844,16.5,211.00999450683594,14.569999694824219,27.538583755493164,175.0399932861328,10.25,138.8380126953125,39.39523696899414,0.425
2024-04-22,188.82089233398438,288.7162170410156,190.03514099121094,124.44064331054688,95.08442687988281,60.1528205871582,245.5584259033203,227.8508758544922,72.95962524414062,124.62994384765625,134.0854034423828,17.549999237060547,225.86000061035156,14.859999656677246,27.92616844177246,176.27999877929688,10.050000190734863,139.69728088378906,39.75346374511719,0.435
2024-04-23,187.31597900390625,293.01861572265625,190.4433135986328,124.91712188720703,95.81391906738281,61.14080810546875,248.73248291015625,231.22412109375,73.62788391113281,126.79708099365234,134.72259521484375,19.440000534057617,236.42999267578125,14.989999771118164,28.313758850097656,180.10000610351562,10.270000457763672,144.54034423828125,40.300758361816406,0.435
2024-04-24,187.3642120361328,294.09918212890625,191.8957061767578,125.09461975097656,95.71793365478516,61.23849105834961,248.1922149658203,229.63499450683594,73.76520538330078,126.83610534667969,135.58470153808594,19.09000015258789,224.3699951171875,15.069999694824219,28.548288345336914,177.47999572753906,10.020000457763672,142.6753692626953,40.1116943359375,0.425
2024-04-25,188.06845092773438,293.5687561035156,191.31666564941406,125.71119689941406,95.14202117919922,61.26322555541992,246.243408203125,230.29794311523438,73.34410095214844,122.51161193847656,136.04383850097656,19.010000228881836,223.61000061035156,14.789999961853027,28.96796989440918,175.02000427246094,9.710000038146973,140.80062866210938,39.59425354003906,0.425
2024-04-26,189.26467895507812,297.07550048828125,190.99391174316406,124.71157836914062,94.95964813232422,62.314292907714844,246.32058715820312,230.57090759277344,73.38072967529297,126.1625747680664,134.49769592285156,19.43000030517578,236.32000732421875,14.869999885559082,28.6741943359375,178.72999572753906,10.289999961853027,141.9040069580078,40.56943130493164,0.435
2024-04-29,191.0397186279297,302.63531494140625,191.64891052246094,125.5990982055664,94.77725982666016,62.56159973144531,247.4976043701172,232.2088165283203,74.13137817382812,124.88375854492188,136.51239013671875,18.030000686645508,218.16000366210938,15.029999732971191,28.817378997802734,180.8300018310547,10.720000267028809,142.52890014648438,41.41524887084961,0.435
2024-04-30,187.6053924560547,295.5726318359375,190.6141815185547,121.78739929199219,93.74061584472656,61.17543411254883,247.0152130126953,228.182373046875,72.87723541259766,122.99970245361328,135.72523498535156,16.059999465942383,203.92999267578125,14.859999656677246,28.41991424560547,176.3000030517578,10.289999961853027,139.13095092773438,40.131595611572266,0.445
2024-05-01,188.492919921875,294.4233703613281,189.51303100585938,119.79747772216797,93.83660888671875,60.51264572143555,248.21151733398438,227.3634490966797,72.9046859741211,124.63971710205078,137.2901611328125,16.06999969482422,210.08999633789062,14.739999771118164,28.859346389770508,177.5800018310547,10.069999694824219,139.41470336914062,40.101741790771484,0.455
2024-05-02,188.57972717285156,298.9517517089844,191.4305877685547,120.5822525024414,94.422119140625,61.33988952636719,248.07647705078125,229.87872314453125,73.92996978759766,126.20160675048828,138.2740936279297,17.06999969482422,228.85000610351562,14.979999542236328,29.575279235839844,180.50999450683594,10.949999809265137,142.33062744140625,41.285888671875,0.455
2024-05-03,190.1039581298828,301.3191223144531,192.04762268066406,120.6756591796875,94.73887634277344,62.996856689453125,248.9254150390625,231.51663208007812,74.42430114746094,127.18756866455078,139.32359313964844,17.520000457763672,223.25,14.649999618530273,29.65427589416504,191.5500030517578,11.899999618530273,145.28561401367188,42.69890213012695,0.465
